Geneid	Samtools sort on data 87
AT1G02560	7181
AT1G02570	1
AT1G02575	0
AT1G02580	4
AT1G08805	1
AT1G04127	0
AT1G02590	0
AT1G02600	0
AT1G02610	1806
AT1G02620	198
AT1G04133	3
AT1G04137	0
AT1G02630	5
AT1G02640	482
AT1G02650	62
AT1G02660	1329
AT1G02670	8
AT1G02680	265
AT1G02681	0
AT1G04143	0
AT1G02690	53
AT1G02700	4
AT1G02705	0
AT1G02710	0
AT1G02720	170
AT1G02730	162
AT1G02740	410
AT1G02750	383
AT1G02760	0
AT1G02770	27
AT1G02780	10238
AT1G02790	0
AT1G02800	2
AT1G02810	0
AT1G02813	0
AT1G02816	269
AT1G02820	94
AT1G02830	0
AT1G02840	1846
AT1G02850	548
AT1G02860	344
AT1G04147	1
AT1G02870	349
AT1G04153	0
AT1G08815	11
AT1G02880	439
AT1G02890	2763
AT1G02900	5
AT1G02910	1282
AT1G02920	7412
AT1G02930	7262
AT1G02940	3
AT1G02950	46
AT1G02952	0
AT1G02960	404
AT1G02965	0
AT1G02970	14
AT1G02980	1
AT1G02990	645
AT1G03000	858
AT1G03010	47
AT1G03020	56
AT1G03030	403
AT1G03040	897
AT1G03050	0
AT1G03055	52
AT1G03060	1380
AT1G03070	12
AT1G03080	1864
AT1G03090	1378
AT1G04157	0
AT1G03100	29
AT1G04163	0
AT1G03103	0
AT1G03106	1
AT1G03110	123
AT1G03120	4
AT1G03130	56796
AT1G03140	1740
AT1G03150	395
AT1G04167	1
AT1G03160	2084
AT1G03165	4
AT1G04173	3
AT1G03170	3
AT1G03180	24
AT1G03190	236
AT1G04177	0
AT1G03200	4
AT1G03210	719
AT1G03220	1408
AT1G03230	689
AT1G03240	1
AT1G03250	716
AT1G03260	161
AT1G03270	39
AT1G03280	867
AT1G03290	1640
AT1G03300	0
AT1G03310	1919
AT1G03320	8
AT1G03325	0
AT1G03330	458
AT1G03340	128
AT1G03350	1408
AT1G03360	158
AT1G03365	596
AT1G03370	2003
AT1G03380	1853
AT1G03390	0
AT1G03395	0
AT1G03400	1723
AT1G03410	114
AT1G04183	0
AT1G03420	1
AT1G03430	713
AT1G03440	341
AT1G03445	0
AT1G03457	36
AT1G03470	64
AT1G03475	5390
AT1G03490	0
AT1G03495	86
AT1G04187	0
AT1G04193	0
AT1G03502	1
AT1G03506	2
AT1G04197	1
AT1G03510	33
AT1G03515	0
AT1G03520	352
AT1G03530	304
AT1G03540	54
AT1G03550	27
AT1G03545	11
AT1G08825	26
AT1G03560	279
AT1G03570	0
AT1G03580	135
AT1G03590	722
AT1G03600	8749
AT1G03610	1902
AT1G03620	47
AT1G03630	5196
AT1G03640	0
AT1G03650	96
AT1G03660	22
AT1G04203	0
AT1G03670	0
AT1G03680	8884
AT1G03687	191
AT1G03700	3
AT1G03710	0
AT1G03720	0
AT1G04207	0
AT1G03730	360
AT1G03740	5282
AT1G04213	0
AT1G03743	0
AT1G03746	0
AT1G03750	238
AT1G03760	201
AT1G03770	88
AT1G03780	21
AT1G03790	0
AT1G03800	2
AT1G03810	0
AT1G03820	456
AT1G03830	167
AT1G03840	33
AT1G03850	784
AT1G03860	1260
AT1G03870	967
AT1G03880	0
AT1G03890	0
AT1G03900	2187
AT1G03905	25
AT1G03910	1226
AT1G03920	26
AT1G03930	1172
AT1G04217	3
AT1G03935	7
AT1G04223	0
AT1G03940	33
AT1G04227	0
AT1G03950	450
AT1G03960	349
AT1G03970	827
AT1G04233	0
AT1G03980	2
AT1G03982	0
AT1G03990	109
AT1G04000	253
AT1G04010	183
AT1G04020	73
AT1G04030	91
AT1G04040	305
AT1G04237	3
AT1G04050	28
AT1G04070	97
AT1G04080	2018
AT1G04090	2
AT1G04100	65
AT1G04105	0
AT1G04110	0
AT1G04120	1093
AT1G04243	0
AT1G04130	155
AT1G04140	2579
AT1G04150	0
AT1G04160	75
AT1G04170	1436
AT1G04180	2
AT1G04190	521
AT1G04200	591
AT1G04210	962
AT1G04220	8
AT1G04247	1
AT1G04230	298
AT1G04240	477
AT1G04253	0
AT1G04250	380
AT1G04260	334
AT1G04270	2876
AT1G04280	1264
AT1G04290	68
AT1G04295	0
AT1G04300	2699
AT1G04310	66
AT1G04320	0
AT1G04330	4
AT1G04340	304
AT1G04350	1651
AT1G04360	73
AT1G04370	0
AT1G04380	3
AT1G04257	0
AT1G04390	331
AT1G04400	7960
AT1G04410	17506
AT1G04420	2284
AT1G04425	0
AT1G08835	0
AT1G04430	1750
AT1G04440	2152
AT1G04445	3
AT1G04450	0
AT1G04455	0
AT1G04457	0
AT1G04470	0
AT1G04263	0
AT1G04480	1095
AT1G04267	2
AT1G04273	7
AT1G04277	2
AT1G04490	31
AT1G04500	10
AT1G04510	872
AT1G04520	29
AT1G04530	2705
AT1G04540	107
AT1G04550	327
AT1G04555	178
AT1G04560	0
AT1G04570	36
AT1G08855	0
AT1G04580	1
AT1G04590	269
AT1G04600	40
AT1G04610	0
AT1G04620	221
AT1G04625	0
AT1G04630	392
AT1G04635	24
AT1G04640	1016
AT1G04645	1
AT1G04650	44
AT1G04283	0
AT1G04660	0
AT1G04670	0
AT1G04680	925
AT1G04690	3182
AT1G04700	9
AT1G04710	478
AT1G04720	0
AT1G04730	81
AT1G04750	1679
AT1G04287	0
AT1G04760	11
AT1G04770	2498
AT1G04778	6
AT1G04780	2406
AT1G04790	742
AT1G04800	15
AT1G04810	1573
AT1G04820	2341
AT1G04830	435
AT1G04840	65
AT1G04850	1996
AT1G04860	1069
AT1G04870	566
AT1G04880	1
AT1G04890	0
AT1G04293	0
AT1G04895	0
AT1G04900	146
AT1G04297	1
AT1G04910	781
AT1G04303	4
AT1G04920	12
AT1G04930	92
AT1G04945	140
AT1G04940	110
AT1G04950	664
AT1G04960	700
AT1G04970	852
AT1G04980	521
AT1G04985	895
AT1G04990	447
AT1G05000	43
AT1G05005	0
AT1G04307	0
AT1G05010	3357
AT1G05020	18
AT1G05030	305
AT1G04313	10
AT1G05035	6
AT1G04317	12
AT1G04323	0
AT1G05040	1
AT1G05055	165
AT1G05060	629
AT1G05061	18
AT1G05065	20
AT1G05070	444
AT1G05080	0
AT1G05085	0
AT1G04327	0
AT1G04333	0
AT1G05087	22
AT1G05090	2
AT1G05100	7
AT1G05120	510
AT1G05135	3266
AT1G05136	0
AT1G08865	0
AT1G05140	1355
AT1G05150	613
AT1G05160	311
AT1G05170	294
AT1G04337	0
AT1G05180	882
AT1G05190	8143
AT1G05200	1355
AT1G04343	0
AT1G05205	165
AT1G04347	2
AT1G05210	28
AT1G05220	10
AT1G04353	1
AT1G05230	295
AT1G05240	1
AT1G04357	13
AT1G04363	0
AT1G04367	1
AT1G05250	0
AT1G05260	0
AT1G05270	896
AT1G05280	0
AT1G04373	0
AT1G05290	0
AT1G05291	0
AT1G04377	0
AT1G04383	0
AT1G04387	0
AT1G05300	1190
AT1G05310	154
AT1G05320	722
AT1G05330	1
AT1G05340	137
AT1G05350	459
AT1G05360	166
AT1G05370	11
AT1G05380	1082
AT1G05385	321
AT1G05390	0
AT1G05400	21
AT1G05410	405
AT1G05420	3
AT1G05430	693
AT1G05440	5
AT1G05450	4
AT1G05460	331
AT1G05470	100
AT1G05490	4
AT1G05500	1064
AT1G05510	0
AT1G05520	945
AT1G05530	1
AT1G05540	79
AT1G05550	3
AT1G05560	0
AT1G05562	0
AT1G05570	3901
AT1G04393	2
AT1G04397	0
AT1G05575	198
AT1G05577	2
AT1G05580	0
AT1G05590	572
AT1G05600	203
AT1G05610	4
AT1G05615	0
AT1G05620	143
AT1G05630	629
AT1G05640	25
AT1G05650	0
AT1G04403	0
AT1G05660	0
AT1G05670	129
AT1G05675	210
AT1G05680	221
AT1G05690	199
AT1G05700	3
AT1G04407	0
AT1G05710	88
AT1G05720	518
AT1G04413	0
AT1G05730	31
AT1G04417	0
AT1G05740	0
AT1G05750	134
AT1G05760	0
AT1G05770	6
AT1G05780	101
AT1G04423	2
AT1G05783	7
AT1G04427	2
AT1G05785	95
AT1G05790	692
AT1G05800	3
AT1G05805	2842
AT1G05810	219
AT1G05820	27
AT1G05830	669
AT1G05835	0
AT1G04433	0
AT1G05840	760
AT1G04437	1
AT1G05850	12879
AT1G05860	271
AT1G05870	309
AT1G05880	11
AT1G05890	1740
AT1G05894	8
AT1G05900	372
AT1G05910	626
AT1G05920	0
AT1G05930	0
AT1G05940	1105
AT1G05950	69
AT1G05960	1055
AT1G05970	128
AT1G05980	0
AT1G05990	0
AT1G06002	0
AT1G06000	0
AT1G06010	100
AT1G06020	13
AT1G06030	1
AT1G06040	5163
AT1G06045	0
AT1G06050	248
AT1G06060	644
AT1G06070	411
AT1G04443	0
AT1G06080	8
AT1G06090	7
AT1G06100	0
AT1G06110	897
AT1G06120	0
AT1G06130	1034
AT1G06135	3
AT1G06137	0
AT1G06140	36
AT1G06143	95
AT1G06150	808
AT1G06148	4
AT1G06160	166
AT1G06170	0
AT1G04447	0
AT1G06180	45
AT1G06190	1973
AT1G06200	1410
AT1G06210	823
AT1G06220	1273
AT1G06225	0
AT1G06230	2187
AT1G06240	338
AT1G06250	32
AT1G06265	42
AT1G06260	3
AT1G06270	44
AT1G06280	0
AT1G06290	1944
AT1G06310	0
AT1G06320	0
AT1G06330	0
AT1G06340	0
AT1G06350	0
AT1G06360	0
AT1G06370	85
AT1G06380	141
AT1G06390	1061
AT1G06400	1888
AT1G04453	0
AT1G06410	3148
AT1G06420	1
AT1G06430	3655
AT1G06440	52
AT1G06450	15
AT1G04463	0
AT1G06460	7956
AT1G04467	12
AT1G06470	520
AT1G06475	0
AT1G06480	0
AT1G06490	62
AT1G06500	327
AT1G04473	7
AT1G06515	169
AT1G04477	2
AT1G06510	877
AT1G06520	70
AT1G06530	0
AT1G06540	0
AT1G06550	390
AT1G06560	227
AT1G04483	2
AT1G06570	2251
AT1G06580	79
AT1G06590	143
AT1G06610	0
AT1G06620	231
AT1G06630	451
AT1G06640	1125
AT1G06645	615
AT1G06650	2154
AT1G04487	0
AT1G06660	8
AT1G06670	826
AT1G06680	141716
AT1G06690	759
AT1G06700	1428
AT1G06710	129
AT1G04493	0
AT1G04497	0
AT1G06720	522
AT1G06730	264
AT1G06740	81
AT1G06750	2
AT1G06760	2131
AT1G04503	0
AT1G06770	236
AT1G06780	403
AT1G06790	102
AT1G04507	0
AT1G06800	170
AT1G04513	0
AT1G06810	0
AT1G06820	936
AT1G06830	198
AT1G06840	464
AT1G06850	120
AT1G08875	0
AT1G04517	0
AT1G06860	0
AT1G04523	0
AT1G06870	392
AT1G04527	0
AT1G06880	0
AT1G06890	916
AT1G06900	817
AT1G06910	133
AT1G06920	0
AT1G06923	0
AT1G04533	0
AT1G06925	0
AT1G06930	1
AT1G06950	2819
AT1G06960	244
AT1G06970	1
AT1G06980	31
AT1G06990	0
AT1G07000	2136
AT1G07010	1492
AT1G07020	73
AT1G04537	0
AT1G04543	0
AT1G04547	0
AT1G07025	0
AT1G07030	391
AT1G07040	1419
AT1G07050	42
AT1G07051	0
AT1G07060	0
AT1G04557	0
AT1G07070	129
AT1G07080	2777
AT1G07090	326
AT1G07100	0
AT1G07110	3466
AT1G07119	1
AT1G07120	0
AT1G04563	1
AT1G07128	3
AT1G07130	0
AT1G07135	1778
AT1G07140	4054
AT1G07150	123
AT1G07160	33
AT1G07170	331
AT1G07175	0
AT1G07180	1043
AT1G07190	0
AT1G07200	469
AT1G07210	763
AT1G07220	333
AT1G04567	0
AT1G07230	1733
AT1G07240	1824
AT1G07250	2457
AT1G07260	27
AT1G07270	12
AT1G07280	7596
AT1G04573	0
AT1G07290	40
AT1G07300	129
AT1G07310	1401
AT1G07320	6636
AT1G07330	4
AT1G07340	0
AT1G07350	674
AT1G07360	1125
AT1G07370	73
AT1G07380	489
AT1G07390	169
AT1G07400	16
AT1G07410	27
AT1G07420	546
AT1G07430	98
AT1G07440	2600
AT1G07450	20
AT1G07460	0
AT1G07470	287
AT1G04577	0
AT1G07473	1
AT1G04583	0
AT1G07476	0
AT1G07480	276
AT1G04587	8
AT1G07485	1
AT1G07490	0
AT1G07510	880
AT1G07500	0
AT1G07520	0
AT1G07530	1472
AT1G07540	0
AT1G04593	0
AT1G07550	0
AT1G07560	0
AT1G07570	121
AT1G04597	1
AT1G07580	0
AT1G07590	6635
AT1G07600	0
AT1G04603	0
AT1G07610	231
AT1G07615	186
AT1G07620	432
AT1G04607	0
AT1G07630	1276
AT1G04613	2
AT1G07640	660
AT1G07650	2145
AT1G07645	0
AT1G07660	188
AT1G07670	1163
AT1G07680	0
AT1G07690	1
AT1G07700	1514
AT1G07705	550
AT1G07702	0
AT1G07710	12
AT1G07720	735
AT1G04623	0
AT1G07725	0
AT1G07728	0
AT1G07740	95
AT1G07730	0
AT1G07745	137
AT1G07747	0
AT1G07750	536
AT1G07760	0
AT1G07770	2482
AT1G07780	53
AT1G07790	223
AT1G07795	0
AT1G07800	0
AT1G07810	843
AT1G07820	550
AT1G07830	195
AT1G07840	434
AT1G07850	2
AT1G07870	187
AT1G07860	0
AT1G07880	27
AT1G07885	3
AT1G07890	8239
AT1G07900	63
AT1G07902	48
AT1G07901	29
AT1G07910	589
AT1G07920	2832
AT1G07930	2966
AT1G07940	3069
AT1G07950	325
AT1G07960	398
AT1G07970	298
AT1G07980	207
AT1G07985	3
AT1G07990	2044
AT1G08000	151
AT1G08005	0
AT1G08010	266
AT1G08030	481
AT1G08035	0
AT1G08040	472
AT1G08050	317
AT1G08060	852
AT1G08065	0
AT1G08070	39
AT1G08080	0
AT1G08090	113
AT1G08100	0
AT1G08105	0
AT1G08110	2500
AT1G08115	2
AT1G08120	0
AT1G04643	0
AT1G08125	518
AT1G08130	418
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	94
AT1G08165	10
AT1G08170	5
AT1G08180	101
AT1G08190	2075
AT1G08200	2839
AT1G08210	292
AT1G08220	100
AT1G08230	287
AT1G08240	0
AT1G08250	0
AT1G08260	215
AT1G08270	6
AT1G08280	77
AT1G08290	1
AT1G08300	48
AT1G08310	1
AT1G08315	0
AT1G04647	0
AT1G08320	6
AT1G04653	0
AT1G08340	35
AT1G08350	167
AT1G08360	3421
AT1G08370	855
AT1G08380	72970
AT1G08390	51
AT1G08400	129
AT1G08410	406
AT1G08420	1732
AT1G08430	1
AT1G08440	0
AT1G08450	8660
AT1G08460	1513
AT1G08465	249
AT1G08470	281
AT1G08480	958
AT1G08490	1180
AT1G08500	9
AT1G08510	2683
AT1G08520	6684
AT1G08530	234
AT1G08540	2911
AT1G08550	4336
AT1G08560	64
AT1G08570	2189
AT1G08580	293
AT1G08590	0
AT1G08592	0
AT1G08600	616
AT1G08610	140
AT1G04657	0
AT1G08620	926
AT1G08630	13
AT1G08640	1466
AT1G08645	0
AT1G08650	1268
AT1G08660	858
AT1G08670	0
AT1G08680	789
AT1G08695	0
AT1G08700	897
AT1G08710	275
AT1G08720	1110
AT1G08730	8
AT1G08735	0
AT1G08740	0
AT1G08750	275
AT1G08760	579
AT1G08770	380
AT1G08780	304
AT1G08790	0
AT1G08800	1167
AT1G08810	137
AT1G08820	1536
AT1G04667	0
AT1G08830	5462
AT1G08840	121
AT1G08845	126
AT1G08860	5
AT1G08870	0
AT1G08880	1238
AT1G08890	553
AT1G08900	1226
AT1G08910	586
AT1G04673	0
AT1G04677	0
AT1G04683	0
AT1G08920	945
AT1G08930	7766
AT1G08940	181
AT1G08950	0
AT1G08960	204
AT1G08970	1042
AT1G08980	3445
AT1G08985	0
AT1G08990	0
AT1G09000	35
AT1G09010	2902
AT1G09020	915
AT1G09030	0
AT1G09040	148
AT1G09050	168
AT1G09060	1360
AT1G09070	12302
AT1G09080	391
AT1G09090	0
AT1G09100	1001
AT1G09110	0
AT1G09130	7099
AT1G09140	1002
AT1G09150	745
AT1G09155	1
AT1G09157	0
AT1G09160	426
AT1G09170	10
AT1G09176	1
AT1G09180	49
AT1G09190	64
AT1G09195	280
AT1G09200	308
AT1G09210	4271
AT1G09220	61
AT1G09230	423
AT1G09240	1022
AT1G09245	0
AT1G04693	0
AT1G04687	0
AT1G09250	461
AT1G09260	0
AT1G09270	1263
AT1G09280	448
AT1G09290	220
AT1G09300	351
AT1G09310	20163
AT1G09320	282
AT1G09330	638
AT1G09340	12128
AT1G09350	208
AT1G09360	0
AT1G09370	0
AT1G09380	0
AT1G09390	553
AT1G04697	2
AT1G09400	14
AT1G09410	40
AT1G09415	768
AT1G09420	135
AT1G09421	0
AT1G09430	4394
AT1G09440	207
AT1G09450	5
AT1G09460	15
AT1G09470	2
AT1G09480	88
AT1G09483	0
AT1G09486	8
AT1G09490	990
AT1G09500	122
AT1G09510	0
AT1G09520	390
AT1G09530	544
AT1G04703	0
AT1G09540	0
AT1G09550	0
AT1G09560	2368
AT1G09570	4214
AT1G09575	135
AT1G09580	149
AT1G09590	1205
AT1G09600	0
AT1G09610	0
AT1G04707	0
AT1G09620	3206
AT1G09625	0
AT1G09630	456
AT1G09640	5600
AT1G09645	555
AT1G09650	3
AT1G04713	0
AT1G09660	478
AT1G04717	0
AT1G09665	0
AT1G09680	156
AT1G09690	3112
AT1G09700	192
AT1G09710	217
AT1G09720	0
AT1G09730	1071
AT1G09740	362
AT1G09750	1387
AT1G09760	599
AT1G09770	3572
AT1G09780	1964
AT1G09790	0
AT1G09794	55
AT1G09795	2283
AT1G04723	2
AT1G09800	61
AT1G04733	0
AT1G09810	297
AT1G09812	4
AT1G09815	297
AT1G09820	111
AT1G09830	789
AT1G09840	771
AT1G09850	948
AT1G04737	1
AT1G09860	0
AT1G04743	0
AT1G09870	510
AT1G09880	9
AT1G04747	0
AT1G09890	55
AT1G09900	373
AT1G09910	767
AT1G09920	882
AT1G09930	6
AT1G09932	321
AT1G09935	1
AT1G09940	817
AT1G09950	29
AT1G09960	47
AT1G04753	0
AT1G09970	6167
AT1G09980	708
AT1G09995	75
AT1G10000	31
AT1G10010	0
AT1G10020	532
AT1G10030	132
AT1G10040	27
AT1G10050	556
AT1G10060	136
AT1G10070	125
AT1G10090	1704
AT1G10095	203
AT1G10100	3
AT1G04763	0
AT1G10110	1
AT1G04767	0
AT1G10120	149
AT1G04773	0
AT1G10130	939
AT1G10140	752
AT1G10150	0
AT1G10155	17
AT1G10160	148
AT1G10170	2039
AT1G10180	418
AT1G10190	0
AT1G10200	2116
AT1G10210	413
AT1G10220	4
AT1G10225	0
AT1G10230	120
AT1G10240	232
AT1G10250	1
AT1G10260	0
AT1G04783	0
AT1G10270	221
AT1G10280	112
AT1G10290	2210
AT1G10300	0
AT1G10310	543
AT1G10320	362
AT1G10330	27
AT1G10340	1938
AT1G10350	498
AT1G10360	1199
AT1G10370	313
AT1G10380	56
AT1G10385	0
AT1G04787	0
AT1G10390	2194
AT1G10395	0
AT1G10400	1
AT1G10410	743
AT1G04793	2
AT1G10417	32
AT1G10419	0
AT1G10430	591
AT1G10440	0
AT1G10450	674
AT1G10455	0
AT1G10460	21
AT1G10470	1244
AT1G10480	0
AT1G10490	541
AT1G10500	1188
AT1G10510	726
AT1G10520	39
AT1G10522	416
AT1G04797	4
AT1G10530	6
AT1G04803	0
AT1G10538	0
AT1G10540	0
AT1G10550	1
AT1G10560	135
AT1G10570	378
AT1G10580	738
AT1G10585	26
AT1G10586	2
AT1G10588	0
AT1G10590	1871
AT1G10600	674
AT1G10610	222
AT1G10620	0
AT1G10630	868
AT1G04807	0
AT1G10640	2
AT1G10650	316
AT1G04813	0
AT1G10657	422
AT1G10660	814
AT1G10670	3335
AT1G10680	0
AT1G10682	502
AT1G10690	233
AT1G10700	880
AT1G10705	0
AT1G10710	6
AT1G10715	0
AT1G10717	0
AT1G10720	565
AT1G10730	277
AT1G10740	379
AT1G10745	0
AT1G10747	0
AT1G10750	21
AT1G04817	0
AT1G10760	23908
AT1G10770	43
AT1G10780	17
AT1G10790	13
AT1G10800	7
AT1G10810	10
AT1G10820	491
AT1G10830	638
AT1G10840	2019
AT1G10850	92
AT1G04823	0
AT1G10865	520
AT1G04827	7
AT1G10870	447
AT1G10875	0
AT1G10880	0
AT1G10890	1094
AT1G10900	2136
AT1G10910	823
AT1G10920	776
AT1G10930	284
AT1G10940	2297
AT1G10950	2628
AT1G10960	3747
AT1G10970	157
AT1G10980	0
AT1G10990	33
AT1G11000	66
AT1G11010	0
AT1G11020	380
AT1G11030	0
AT1G11040	1
AT1G11050	0
AT1G04833	1
AT1G11055	0
AT1G11060	374
AT1G11070	57
AT1G11080	0
AT1G04837	0
AT1G11090	0
AT1G11100	26
AT1G11110	0
AT1G11112	0
AT1G11120	6
AT1G11125	7
AT1G11130	157
AT1G11145	0
AT1G11150	137
AT1G11160	10
AT1G11170	76
AT1G11175	563
AT1G11180	392
AT1G11185	13
AT1G11190	49
AT1G11200	337
AT1G11210	828
AT1G11220	20
AT1G11230	5
AT1G11240	490
AT1G11250	0
AT1G11260	19786
AT1G11270	73
AT1G11265	1
AT1G11280	520
AT1G11290	193
AT1G11300	106
AT1G11303	154
AT1G11310	5973
AT1G11320	62
AT1G11330	970
AT1G11340	86
AT1G11350	1857
AT1G11360	889
AT1G11362	2
AT1G11370	1
AT1G11380	221
AT1G11390	250
AT1G11400	321
AT1G04847	0
AT1G11410	544
AT1G11420	24
AT1G11430	2089
AT1G11440	536
AT1G11450	2
AT1G11460	0
AT1G11470	0
AT1G11475	541
AT1G11480	1768
AT1G11482	1
AT1G11490	0
AT1G11500	4
AT1G11510	0
AT1G11520	0
AT1G11530	972
AT1G04853	3
AT1G11540	5
AT1G11545	40
AT1G11550	0
AT1G11560	1
AT1G11570	6
AT1G11572	1
AT1G11580	708
AT1G04857	0
AT1G11590	0
AT1G11591	0
AT1G11592	53
AT1G11593	0
AT1G11595	0
AT1G11600	0
AT1G11608	1
AT1G11610	0
AT1G11620	0
AT1G11630	280
AT1G11640	0
AT1G11650	6408
AT1G11655	0
AT1G11660	944
AT1G11670	55
AT1G04863	0
AT1G11680	1942
AT1G11684	0
AT1G11690	0
AT1G04867	0
AT1G11700	80
AT1G11710	79
AT1G11720	1561
AT1G04873	0
AT1G11730	4
AT1G04877	6
AT1G11735	2
AT1G11740	9
AT1G11750	2419
AT1G04883	0
AT1G11755	202
AT1G11760	119
AT1G11765	0
AT1G11770	0
AT1G04887	0
AT1G11780	142
AT1G11785	6
AT1G11790	240
AT1G11800	230
AT1G11803	0
AT1G11806	0
AT1G11810	1
AT1G11820	332
AT1G04893	1
AT1G11840	5443
AT1G11850	0
AT1G11860	13839
AT1G11870	550
AT1G04897	0
AT1G04903	1
AT1G04907	0
AT1G11880	143
AT1G11890	856
AT1G04913	1
AT1G11900	13
AT1G04917	0
AT1G11905	200
AT1G11910	13584
AT1G11915	4
AT1G11920	0
AT1G11925	1
AT1G11930	1576
AT1G11940	78
AT1G11950	101
AT1G11960	339
AT1G11970	0
AT1G11980	0
AT1G11990	2
AT1G12000	744
AT1G12010	163
AT1G12013	1
AT1G12015	0
AT1G12020	206
AT1G12030	11
AT1G04923	0
AT1G12040	0
AT1G12050	1821
AT1G12060	86
AT1G12064	0
AT1G12070	1
AT1G12080	105
AT1G12090	19589
AT1G12100	5
AT1G12110	2008
AT1G12120	2094
AT1G12130	1
AT1G12140	1500
AT1G04927	3
AT1G12150	0
AT1G04933	0
AT1G12160	39
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G08885	0
AT1G12200	359
AT1G12210	15
AT1G12211	0
AT1G12220	1018
AT1G12230	1578
AT1G12240	5591
AT1G12244	152
AT1G12250	1210
AT1G12260	42
AT1G04937	0
AT1G12270	1102
AT1G12280	537
AT1G12290	181
AT1G12294	0
AT1G12300	89
AT1G12320	151
AT1G12310	0
AT1G04943	0
AT1G04947	0
AT1G12330	179
AT1G12340	0
AT1G12350	387
AT1G12360	2041
AT1G12370	39
AT1G12380	38
AT1G12390	177
AT1G12400	167
AT1G12410	3445
AT1G12411	0
AT1G12420	261
AT1G12430	465
AT1G12440	2198
AT1G12450	285
AT1G12460	113
AT1G12470	1249
AT1G12480	39
AT1G04953	0
