Geneid	Samtools sort on data 89
AT1G04645	0
AT1G04650	100
AT1G04283	0
AT1G04660	0
AT1G04670	0
AT1G04680	716
AT1G04690	2734
AT1G04700	12
AT1G04710	601
AT1G04720	0
AT1G04730	48
AT1G04750	1339
AT1G04287	0
AT1G04760	13
AT1G04770	2584
AT1G04778	0
AT1G04780	2347
AT1G04790	825
AT1G04800	0
AT1G04810	1538
AT1G04820	3054
AT1G04830	518
AT1G04840	97
AT1G04850	1558
AT1G04860	1184
AT1G04870	557
AT1G04880	1
AT1G04890	0
AT1G04293	0
AT1G04895	0
AT1G04900	207
AT1G04297	1
AT1G04910	782
AT1G04303	2
AT1G04920	42
AT1G04930	118
AT1G04945	182
AT1G04940	155
AT1G04950	923
AT1G04960	783
AT1G04970	1259
AT1G04980	404
AT1G04985	929
AT1G04990	474
AT1G05000	34
AT1G05005	0
AT1G04307	0
AT1G05010	4174
AT1G05020	39
AT1G05030	294
AT1G04313	7
AT1G05035	8
AT1G04317	10
AT1G04323	0
AT1G05040	0
AT1G05055	186
AT1G05060	668
AT1G05061	28
AT1G05065	38
AT1G05070	463
AT1G05080	0
AT1G05085	0
AT1G04327	0
AT1G04333	0
AT1G05087	12
AT1G05090	1
AT1G05100	6
AT1G05120	447
AT1G05135	1851
AT1G05136	0
AT1G08865	0
AT1G05140	1861
AT1G05150	671
AT1G05160	378
AT1G05170	302
AT1G04337	0
AT1G05180	983
AT1G05190	9331
AT1G05200	1397
AT1G04343	0
AT1G05205	117
AT1G04347	2
AT1G05210	44
AT1G05220	1
AT1G04353	1
AT1G05230	315
AT1G05240	1
AT1G04357	3
AT1G04363	0
AT1G04367	4
AT1G05250	0
AT1G05260	0
AT1G05270	748
AT1G05280	0
AT1G04373	0
AT1G05290	0
AT1G05291	0
AT1G04377	0
AT1G04383	0
AT1G04387	0
AT1G05300	1006
AT1G05310	231
AT1G05320	736
AT1G05330	0
AT1G05340	120
AT1G05350	374
AT1G05360	218
AT1G05370	18
AT1G05380	1505
AT1G05385	375
AT1G05390	0
AT1G05400	35
AT1G05410	427
AT1G05420	4
AT1G05430	738
AT1G05440	0
AT1G05450	1
AT1G05460	507
AT1G05470	65
AT1G05490	5
AT1G05500	966
AT1G05510	0
AT1G05520	974
AT1G05530	2
AT1G05540	184
AT1G05550	8
AT1G05560	0
AT1G05562	0
AT1G05570	2575
AT1G04393	3
AT1G04397	1
AT1G05575	251
AT1G05577	0
AT1G05580	0
AT1G05590	562
AT1G05600	295
AT1G05610	0
AT1G05615	0
AT1G05620	151
AT1G05630	620
AT1G05640	31
AT1G05650	0
AT1G04403	0
AT1G05660	0
AT1G05670	142
AT1G05675	304
AT1G05680	131
AT1G05690	224
AT1G05700	2
AT1G04407	0
AT1G05710	65
AT1G05720	479
AT1G04413	0
AT1G05730	34
AT1G04417	3
AT1G05740	1
AT1G05750	222
AT1G05760	0
AT1G05770	1
AT1G05780	89
AT1G04423	0
AT1G05783	29
AT1G04427	2
AT1G05785	79
AT1G05790	690
AT1G05800	3
AT1G05805	2697
AT1G05810	170
AT1G05820	58
AT1G05830	732
AT1G05835	0
AT1G04433	0
AT1G05840	830
AT1G04437	1
AT1G05850	15248
AT1G05860	312
AT1G05870	466
AT1G05880	4
AT1G05890	2088
AT1G05894	4
AT1G05900	433
AT1G05910	696
AT1G05920	0
AT1G05930	0
AT1G05940	1457
AT1G05950	128
AT1G05960	1459
AT1G05970	147
AT1G05980	0
AT1G05990	0
AT1G06002	0
AT1G06000	1
AT1G06010	119
AT1G06020	11
AT1G06030	0
AT1G06040	7242
AT1G06045	0
AT1G06050	296
AT1G06060	774
AT1G06070	447
AT1G04443	0
AT1G06080	1
AT1G06090	6
AT1G06100	0
AT1G06110	1143
AT1G06120	0
AT1G06130	950
AT1G06135	2
AT1G06137	1
AT1G06140	61
AT1G06143	125
AT1G06150	1012
AT1G06148	1
AT1G06160	98
AT1G06170	0
AT1G04447	0
AT1G06180	48
AT1G06190	2401
AT1G06200	1494
AT1G06210	793
AT1G06220	1587
AT1G06225	0
AT1G06230	2270
AT1G06240	454
AT1G06250	48
AT1G06265	52
AT1G06260	2
AT1G06270	93
AT1G06280	0
AT1G06290	1443
AT1G06310	0
AT1G06320	0
AT1G06330	0
AT1G06340	0
AT1G06350	0
AT1G06360	2
AT1G06370	140
AT1G06380	194
AT1G06390	1107
AT1G06400	1919
AT1G04453	0
AT1G06410	3226
AT1G06420	9
AT1G06430	3764
AT1G06440	91
AT1G06450	24
AT1G04463	0
AT1G06460	8949
AT1G04467	13
AT1G06470	538
AT1G06475	0
AT1G06480	0
AT1G06490	35
AT1G06500	315
AT1G04473	6
AT1G06515	198
AT1G04477	6
AT1G06510	855
AT1G06520	85
AT1G06530	0
AT1G06540	0
AT1G06550	556
AT1G06560	361
AT1G04483	0
AT1G06570	2725
AT1G06580	96
AT1G06590	100
AT1G06610	0
AT1G06620	266
AT1G06630	486
AT1G06640	1172
AT1G06645	613
AT1G06650	2391
AT1G04487	0
AT1G06660	12
AT1G06670	1136
AT1G06680	128790
AT1G06690	647
AT1G06700	1606
AT1G06710	145
AT1G04493	0
AT1G04497	0
AT1G06720	710
AT1G06730	402
AT1G06740	86
AT1G06750	0
AT1G06760	1350
AT1G04503	0
AT1G06770	257
AT1G06780	348
AT1G06790	151
AT1G04507	0
AT1G06800	163
AT1G04513	0
AT1G06810	0
AT1G06820	1113
AT1G06830	220
AT1G06840	473
AT1G06850	140
AT1G08875	0
AT1G04517	0
AT1G06860	0
AT1G04523	0
AT1G06870	399
AT1G04527	0
AT1G06880	0
AT1G06890	993
AT1G06900	919
AT1G06910	144
AT1G06920	1
AT1G06923	0
AT1G04533	1
AT1G06925	0
AT1G06930	0
AT1G06950	3438
AT1G06960	214
AT1G06970	6
AT1G06980	49
AT1G06990	0
AT1G07000	1840
AT1G07010	2151
AT1G07020	40
AT1G04537	0
AT1G04543	3
AT1G04547	0
AT1G07025	0
AT1G07030	487
AT1G07040	1197
AT1G07050	116
AT1G07051	0
AT1G07060	0
AT1G04557	0
AT1G07070	102
AT1G07080	2904
AT1G07090	312
AT1G07100	0
AT1G07110	3406
AT1G07119	3
AT1G07120	1
AT1G04563	0
AT1G07128	3
AT1G07130	0
AT1G07135	2300
AT1G07140	3669
AT1G07150	107
AT1G07160	11
AT1G07170	322
AT1G07175	0
AT1G07180	1250
AT1G07190	0
AT1G07200	430
AT1G07210	770
AT1G07220	244
AT1G04567	0
AT1G07230	1895
AT1G07240	2037
AT1G07250	2137
AT1G07260	12
AT1G07270	3
AT1G07280	8751
AT1G04573	0
AT1G07290	31
AT1G07300	139
AT1G07310	1725
AT1G07320	7961
AT1G07330	8
AT1G07340	0
AT1G07350	1133
AT1G07360	1146
AT1G07370	52
AT1G07380	459
AT1G07390	210
AT1G07400	35
AT1G07410	28
AT1G07420	595
AT1G07430	91
AT1G07440	3371
AT1G07450	45
AT1G07460	0
AT1G07470	231
AT1G04577	1
AT1G07473	0
AT1G04583	0
AT1G07476	0
AT1G07480	251
AT1G04587	7
AT1G07485	3
AT1G07490	8
AT1G07510	1124
AT1G07500	0
AT1G07520	0
AT1G07530	1534
AT1G07540	0
AT1G04593	0
AT1G07550	0
AT1G07560	0
AT1G07570	178
AT1G04597	0
AT1G07580	0
AT1G07590	4687
AT1G07600	0
AT1G04603	0
AT1G07610	142
AT1G07615	234
AT1G07620	365
AT1G04607	0
AT1G07630	956
AT1G04613	0
AT1G07640	1000
AT1G07650	1880
AT1G07645	0
AT1G07660	152
AT1G07670	1082
AT1G07680	0
AT1G07690	0
AT1G07700	1482
AT1G07705	515
AT1G07702	0
AT1G07710	4
AT1G07720	990
AT1G04623	0
AT1G07725	0
AT1G07728	2
AT1G07740	127
AT1G07730	0
AT1G07745	146
AT1G07747	0
AT1G07750	518
AT1G07760	0
AT1G07770	1990
AT1G07780	118
AT1G07790	245
AT1G07795	0
AT1G07800	0
AT1G07810	842
AT1G07820	352
AT1G07830	230
AT1G07840	473
AT1G07850	0
AT1G07870	269
AT1G07860	0
AT1G07880	43
AT1G07885	1
AT1G07890	4117
AT1G07900	49
AT1G07902	69
AT1G07901	20
AT1G07910	654
AT1G07920	2483
AT1G07930	2392
AT1G07940	2475
AT1G07950	326
AT1G07960	387
AT1G07970	386
AT1G07980	298
AT1G07985	13
AT1G07990	2057
AT1G08000	162
AT1G08005	0
AT1G08010	286
AT1G08030	424
AT1G08035	0
AT1G08040	548
AT1G08050	192
AT1G08060	962
AT1G08065	0
AT1G08070	123
AT1G08080	1
AT1G08090	52
AT1G08100	0
AT1G08105	0
AT1G08110	3656
AT1G08115	2
AT1G08120	0
AT1G04643	0
AT1G08125	519
AT1G08130	571
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	50
AT1G08165	1
AT1G08170	2
AT1G08180	105
AT1G08190	2051
AT1G08200	3078
AT1G08210	399
AT1G08220	74
AT1G08230	572
AT1G08240	0
AT1G08250	0
AT1G08260	189
AT1G08270	12
AT1G08280	101
AT1G08290	1
AT1G08300	124
AT1G08310	14
AT1G08315	0
AT1G04647	0
AT1G08320	5
AT1G04653	0
AT1G08340	28
AT1G08350	208
AT1G08360	2869
AT1G08370	1023
AT1G08380	52563
AT1G08390	46
AT1G08400	131
AT1G08410	390
AT1G08420	1859
AT1G08430	2
AT1G08440	0
AT1G08450	4667
AT1G08460	1517
AT1G08465	264
AT1G08470	289
AT1G08480	752
AT1G08490	1075
AT1G08500	17
AT1G08510	3191
AT1G08520	6359
AT1G08530	211
AT1G08540	2886
AT1G08550	3747
AT1G08560	51
AT1G08570	2530
AT1G08580	416
AT1G08590	0
AT1G08592	0
AT1G08600	748
AT1G08610	280
AT1G04657	0
AT1G08620	1108
AT1G08630	12
AT1G08640	1682
AT1G08645	0
AT1G08650	812
AT1G08660	846
AT1G08670	0
AT1G08680	1106
AT1G08695	0
AT1G08700	929
AT1G08710	311
AT1G08720	1076
AT1G08730	15
AT1G08735	0
AT1G08740	0
AT1G08750	241
AT1G08760	646
AT1G08770	403
AT1G08780	236
AT1G08790	0
AT1G08800	1029
AT1G08810	126
AT1G08820	1507
AT1G04667	0
AT1G08830	5021
AT1G08840	73
AT1G08845	184
AT1G08860	4
AT1G08870	0
AT1G08880	824
AT1G08890	907
AT1G08900	1208
AT1G08910	604
AT1G04673	0
AT1G04677	0
AT1G04683	0
AT1G08920	1449
AT1G08930	6794
AT1G08940	132
AT1G08950	0
AT1G08960	226
AT1G08970	850
AT1G08980	3156
AT1G08985	0
AT1G08990	0
AT1G09000	47
AT1G09010	2888
AT1G09020	1001
AT1G09030	0
AT1G09040	174
AT1G09050	272
AT1G09060	1411
AT1G09070	14339
AT1G09080	70
AT1G09090	1
AT1G09100	885
AT1G09110	0
AT1G09130	6691
AT1G09140	1169
AT1G09150	833
AT1G09155	2
AT1G09157	3
AT1G09160	568
AT1G09170	25
AT1G09176	8
AT1G09180	63
AT1G09190	137
AT1G09195	227
AT1G09200	89
AT1G09210	3186
AT1G09220	100
AT1G09230	471
AT1G09240	324
AT1G09245	0
AT1G04693	0
AT1G04687	0
AT1G09250	715
AT1G09260	0
AT1G09270	1167
AT1G09280	442
AT1G09290	277
AT1G09300	445
AT1G09310	29460
AT1G09320	307
AT1G09330	606
AT1G09340	13795
AT1G09350	219
AT1G09360	0
AT1G09370	0
AT1G09380	0
AT1G09390	599
AT1G04697	0
AT1G09400	13
AT1G09410	79
AT1G09415	516
AT1G09420	173
AT1G09421	0
AT1G09430	3200
AT1G09440	240
AT1G09450	7
AT1G09460	14
AT1G09470	2
AT1G09480	95
AT1G09483	0
AT1G09486	10
AT1G09490	1180
AT1G09500	156
AT1G09510	0
AT1G09520	518
AT1G09530	767
AT1G04703	0
AT1G09540	1
AT1G09550	0
AT1G09560	1330
AT1G09570	3534
AT1G09575	63
AT1G09580	166
AT1G09590	1027
AT1G09600	0
AT1G09610	2
AT1G04707	0
AT1G09620	4009
AT1G09625	0
AT1G09630	244
AT1G09640	5801
AT1G09645	425
AT1G09650	4
AT1G04713	0
AT1G09660	630
AT1G04717	0
AT1G09665	0
AT1G09680	178
AT1G09690	2370
AT1G09700	255
AT1G09710	358
AT1G09720	0
AT1G09730	1141
AT1G09740	288
AT1G09750	1540
AT1G09760	746
AT1G09770	3608
AT1G09780	1084
AT1G09790	0
AT1G09794	32
AT1G09795	2998
AT1G04723	4
AT1G09800	79
AT1G04733	0
AT1G09810	449
AT1G09812	5
AT1G09815	281
AT1G09820	135
AT1G09830	964
AT1G09840	1218
AT1G09850	1097
AT1G04737	0
AT1G09860	0
AT1G04743	0
AT1G09870	627
AT1G09880	1
AT1G04747	0
AT1G09890	38
AT1G09900	498
AT1G09910	728
AT1G09920	749
AT1G09930	6
AT1G09932	114
AT1G09935	0
AT1G09940	754
AT1G09950	75
AT1G09960	90
AT1G04753	0
AT1G09970	4443
AT1G09980	663
AT1G09995	70
AT1G10000	51
AT1G10010	0
AT1G10020	1014
AT1G10030	148
AT1G10040	14
AT1G10050	515
AT1G10060	112
AT1G10070	25
AT1G10090	1912
AT1G10095	177
AT1G10100	1
AT1G04763	0
AT1G10110	5
AT1G04767	0
AT1G10120	174
AT1G04773	0
AT1G10130	939
AT1G10140	476
AT1G10150	0
AT1G10155	2
AT1G10160	141
AT1G10170	2197
AT1G10180	457
AT1G10190	0
AT1G10200	1952
AT1G10210	504
AT1G10220	4
AT1G10225	1
AT1G10230	159
AT1G10240	324
AT1G10250	0
AT1G10260	0
AT1G04783	0
AT1G10270	348
AT1G10280	123
AT1G10290	2442
AT1G10300	0
AT1G10310	464
AT1G10320	302
AT1G10330	47
AT1G10340	1273
AT1G10350	391
AT1G10360	1947
AT1G10370	366
AT1G10380	135
AT1G10385	0
AT1G04787	0
AT1G10390	2516
AT1G10395	0
AT1G10400	0
AT1G10410	624
AT1G04793	0
AT1G10417	12
AT1G10419	0
AT1G10430	645
AT1G10440	0
AT1G10450	843
AT1G10455	0
AT1G10460	20
AT1G10470	1119
AT1G10480	0
AT1G10490	758
AT1G10500	1078
AT1G10510	1067
AT1G10520	23
AT1G10522	713
AT1G04797	4
AT1G10530	0
AT1G04803	0
AT1G10538	0
AT1G10540	2
AT1G10550	1
AT1G10560	192
AT1G10570	363
AT1G10580	683
AT1G10585	23
AT1G10586	0
AT1G10588	0
AT1G10590	1451
AT1G10600	775
AT1G10610	364
AT1G10620	0
AT1G10630	742
AT1G04807	0
AT1G10640	19
AT1G10650	451
AT1G04813	0
AT1G10657	287
AT1G10660	1146
AT1G10670	3263
AT1G10680	0
AT1G10682	366
AT1G10690	148
AT1G10700	775
AT1G10705	0
AT1G10710	4
AT1G10715	0
AT1G10717	0
AT1G10720	417
AT1G10730	260
AT1G10740	682
AT1G10745	0
AT1G10747	0
AT1G10750	26
AT1G04817	0
AT1G10760	32527
AT1G10770	87
AT1G10780	15
AT1G10790	15
AT1G10800	25
AT1G10810	10
AT1G10820	548
AT1G10830	566
AT1G10840	1990
AT1G10850	86
AT1G04823	0
AT1G10865	374
AT1G04827	3
AT1G10870	449
AT1G10875	0
AT1G10880	0
AT1G10890	1036
AT1G10900	2461
AT1G10910	1272
AT1G10920	1018
AT1G10930	281
AT1G10940	2621
AT1G10950	2421
AT1G10960	5161
AT1G10970	223
AT1G10980	0
AT1G10990	36
AT1G11000	72
AT1G11010	0
AT1G11020	312
AT1G11030	0
AT1G11040	0
AT1G11050	0
AT1G04833	0
AT1G11055	0
AT1G11060	433
AT1G11070	32
AT1G11080	0
AT1G04837	0
AT1G11090	0
AT1G11100	20
AT1G11110	0
AT1G11112	0
AT1G11120	3
AT1G11125	6
AT1G11130	377
AT1G11145	0
AT1G11150	277
AT1G11160	12
AT1G11170	131
AT1G11175	627
AT1G11180	523
AT1G11185	12
AT1G11190	94
AT1G11200	304
AT1G11210	850
AT1G11220	22
AT1G11230	0
AT1G11240	492
AT1G11250	0
AT1G11260	23092
AT1G11270	113
AT1G11265	3
AT1G11280	711
AT1G11290	361
AT1G11300	159
AT1G11303	169
AT1G11310	6882
AT1G11320	115
AT1G11330	739
AT1G11340	76
AT1G11350	1682
AT1G11360	842
AT1G11362	8
AT1G11370	0
AT1G11380	403
AT1G11390	319
AT1G11400	362
AT1G04847	0
AT1G11410	823
AT1G11420	25
AT1G11430	3003
AT1G11440	699
AT1G11450	1
AT1G11460	0
AT1G11470	0
AT1G11475	405
AT1G11480	1682
AT1G11482	1
AT1G11490	0
AT1G11500	1
AT1G11510	0
AT1G11520	0
AT1G11530	882
AT1G04853	1
AT1G11540	7
AT1G11545	23
AT1G11550	0
AT1G11560	0
AT1G11570	4
AT1G11572	1
AT1G11580	621
AT1G04857	0
AT1G11590	0
AT1G11591	0
AT1G11592	93
AT1G11593	0
AT1G11595	0
AT1G11600	0
AT1G11608	1
AT1G11610	0
AT1G11620	0
AT1G11630	377
AT1G11640	0
AT1G11650	6175
AT1G11655	0
AT1G11660	1009
AT1G11670	47
AT1G04863	0
AT1G11680	2025
AT1G11684	0
AT1G11690	0
AT1G04867	0
AT1G11700	115
AT1G11710	127
AT1G11720	1468
AT1G04873	0
AT1G11730	6
AT1G04877	5
AT1G11735	0
AT1G11740	0
AT1G11750	2768
AT1G04883	0
AT1G11755	236
AT1G11760	129
AT1G11765	0
AT1G11770	0
AT1G04887	0
AT1G11780	172
AT1G11785	10
AT1G11790	269
AT1G11800	265
AT1G11803	0
AT1G11806	0
AT1G11810	0
AT1G11820	498
AT1G04893	5
AT1G11840	4965
AT1G11850	1
AT1G11860	15763
AT1G11870	707
AT1G04897	0
AT1G04903	0
AT1G04907	0
AT1G11880	150
AT1G11890	793
AT1G04913	1
AT1G11900	9
AT1G04917	0
AT1G11905	166
AT1G11910	12486
AT1G11915	0
AT1G11920	0
AT1G11925	0
AT1G11930	1183
AT1G11940	84
AT1G11950	101
AT1G11960	489
AT1G11970	0
AT1G11980	0
AT1G11990	6
AT1G12000	765
AT1G12010	201
AT1G12013	0
AT1G12015	0
AT1G12020	253
AT1G12030	33
AT1G04923	0
AT1G12040	0
AT1G12050	1739
AT1G12060	54
AT1G12064	0
AT1G12070	2
AT1G12080	60
AT1G12090	27157
AT1G12100	5
AT1G12110	890
AT1G12120	2027
AT1G12130	0
AT1G12140	1216
AT1G04927	4
AT1G12150	0
AT1G04933	0
AT1G12160	24
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G08885	0
AT1G12200	440
AT1G12210	17
AT1G12211	0
AT1G12220	1089
AT1G12230	1798
AT1G12240	8291
AT1G12244	216
AT1G12250	1666
AT1G12260	42
AT1G04937	0
AT1G12270	1243
AT1G12280	535
AT1G12290	115
AT1G12294	0
AT1G12300	104
AT1G12320	110
AT1G12310	0
AT1G04943	0
AT1G04947	0
AT1G12330	235
AT1G12340	0
AT1G12350	363
AT1G12360	1763
AT1G12370	29
AT1G12380	45
AT1G12390	164
AT1G12400	161
AT1G12410	3534
AT1G12411	0
AT1G12420	126
AT1G12430	582
AT1G12440	2532
AT1G12450	260
AT1G12460	177
AT1G12470	1320
