Geneid	Samtools sort on data 95
AT1G03320	10
AT1G03325	0
AT1G03330	414
AT1G03340	89
AT1G03350	1246
AT1G03360	293
AT1G03365	688
AT1G03370	1901
AT1G03380	1811
AT1G03390	0
AT1G03395	0
AT1G03400	1774
AT1G03410	166
AT1G04183	3
AT1G03420	2
AT1G03430	628
AT1G03440	583
AT1G03445	0
AT1G03457	101
AT1G03470	175
AT1G03475	6539
AT1G03490	0
AT1G03495	266
AT1G04187	4
AT1G04193	2
AT1G03502	0
AT1G03506	3
AT1G04197	1
AT1G03510	58
AT1G03515	0
AT1G03520	495
AT1G03530	498
AT1G03540	93
AT1G03550	43
AT1G03545	14
AT1G08825	36
AT1G03560	353
AT1G03570	0
AT1G03580	121
AT1G03590	843
AT1G03600	12657
AT1G03610	2409
AT1G03620	48
AT1G03630	7827
AT1G03640	0
AT1G03650	111
AT1G03660	25
AT1G04203	0
AT1G03670	0
AT1G03680	10169
AT1G03687	267
AT1G03700	0
AT1G03710	17
AT1G03720	0
AT1G04207	0
AT1G03730	699
AT1G03740	4101
AT1G04213	0
AT1G03743	0
AT1G03746	1
AT1G03750	131
AT1G03760	274
AT1G03770	140
AT1G03780	35
AT1G03790	0
AT1G03800	8
AT1G03810	0
AT1G03820	153
AT1G03830	245
AT1G03840	28
AT1G03850	692
AT1G03860	1786
AT1G03870	7673
AT1G03880	0
AT1G03890	0
AT1G03900	2521
AT1G03905	17
AT1G03910	1453
AT1G03920	35
AT1G03930	975
AT1G04217	4
AT1G03935	17
AT1G04223	1
AT1G03940	114
AT1G04227	0
AT1G03950	311
AT1G03960	344
AT1G03970	855
AT1G04233	0
AT1G03980	4
AT1G03982	0
AT1G03990	153
AT1G04000	409
AT1G04010	244
AT1G04020	207
AT1G04030	97
AT1G04040	1187
AT1G04237	12
AT1G04050	64
AT1G04070	83
AT1G04080	2537
AT1G04090	7
AT1G04100	50
AT1G04105	0
AT1G04110	22
AT1G04120	1465
AT1G04243	0
AT1G04130	167
AT1G04140	3031
AT1G04150	0
AT1G04160	156
AT1G04170	1867
AT1G04180	5
AT1G04190	686
AT1G04200	628
AT1G04210	1263
AT1G04220	18
AT1G04247	0
AT1G04230	308
AT1G04240	704
AT1G04253	0
AT1G04250	384
AT1G04260	430
AT1G04270	3297
AT1G04280	1017
AT1G04290	101
AT1G04295	0
AT1G04300	2648
AT1G04310	82
AT1G04320	0
AT1G04330	6
AT1G04340	340
AT1G04350	1736
AT1G04360	77
AT1G04370	0
AT1G04380	0
AT1G04257	0
AT1G04390	323
AT1G04400	7565
AT1G04410	14733
AT1G04420	3825
AT1G04425	4
AT1G08835	1
AT1G04430	2918
AT1G04440	1996
AT1G04445	2
AT1G04450	0
AT1G04455	0
AT1G04457	0
AT1G04470	0
AT1G04263	0
AT1G04480	1513
AT1G04267	7
AT1G04273	11
AT1G04277	3
AT1G04490	26
AT1G04500	13
AT1G04510	1079
AT1G04520	122
AT1G04530	2222
AT1G04540	91
AT1G04550	481
AT1G04555	160
AT1G04560	0
AT1G04570	34
AT1G08855	0
AT1G04580	1
AT1G04590	403
AT1G04600	3
AT1G04610	0
AT1G04620	365
AT1G04625	0
AT1G04630	574
AT1G04635	16
AT1G04640	1215
AT1G04645	0
AT1G04650	117
AT1G04283	0
AT1G04660	15
AT1G04670	0
AT1G04680	1977
AT1G04690	2998
AT1G04700	25
AT1G04710	576
AT1G04720	0
AT1G04730	200
AT1G04750	1541
AT1G04287	0
AT1G04760	16
AT1G04770	2076
AT1G04778	4
AT1G04780	2240
AT1G04790	720
AT1G04800	123
AT1G04810	1771
AT1G04820	6621
AT1G04830	531
AT1G04840	71
AT1G04850	1836
AT1G04860	1197
AT1G04870	641
AT1G04880	1
AT1G04890	0
AT1G04293	0
AT1G04895	0
AT1G04900	238
AT1G04297	3
AT1G04910	850
AT1G04303	5
AT1G04920	36
AT1G04930	100
AT1G04945	156
AT1G04940	181
AT1G04950	778
AT1G04960	783
AT1G04970	1043
AT1G04980	460
AT1G04985	834
AT1G04990	488
AT1G05000	45
AT1G05005	0
AT1G04307	0
AT1G05010	4105
AT1G05020	57
AT1G05030	301
AT1G04313	4
AT1G05035	5
AT1G04317	8
AT1G04323	0
AT1G05040	0
AT1G05055	211
AT1G05060	634
AT1G05061	17
AT1G05065	23
AT1G05070	581
AT1G05080	0
AT1G05085	0
AT1G04327	0
AT1G04333	0
AT1G05087	16
AT1G05090	1
AT1G05100	3
AT1G05120	590
AT1G05135	2911
AT1G05136	0
AT1G08865	0
AT1G05140	1607
AT1G05150	721
AT1G05160	303
AT1G05170	314
AT1G04337	0
AT1G05180	1001
AT1G05190	11805
AT1G05200	1514
AT1G04343	0
AT1G05205	167
AT1G04347	1
AT1G05210	64
AT1G05220	4
AT1G04353	0
AT1G05230	325
AT1G05240	0
AT1G04357	2
AT1G04363	0
AT1G04367	2
AT1G05250	0
AT1G05260	2
AT1G05270	863
AT1G05280	0
AT1G04373	0
AT1G05290	0
AT1G05291	0
AT1G04377	0
AT1G04383	0
AT1G04387	0
AT1G05300	976
AT1G05310	292
AT1G05320	550
AT1G05330	2
AT1G05340	211
AT1G05350	498
AT1G05360	226
AT1G05370	35
AT1G05380	1504
AT1G05385	412
AT1G05390	0
AT1G05400	20
AT1G05410	447
AT1G05420	12
AT1G05430	806
AT1G05440	2
AT1G05450	0
AT1G05460	568
AT1G05470	158
AT1G05490	5
AT1G05500	1233
AT1G05510	0
AT1G05520	1078
AT1G05530	0
AT1G05540	231
AT1G05550	13
AT1G05560	0
AT1G05562	0
AT1G05570	2540
AT1G04393	0
AT1G04397	0
AT1G05575	411
AT1G05577	0
AT1G05580	0
AT1G05590	704
AT1G05600	326
AT1G05610	4
AT1G05615	0
AT1G05620	207
AT1G05630	705
AT1G05640	45
AT1G05650	0
AT1G04403	0
AT1G05660	0
AT1G05670	155
AT1G05675	380
AT1G05680	295
AT1G05690	186
AT1G05700	0
AT1G04407	0
AT1G05710	112
AT1G05720	436
AT1G04413	0
AT1G05730	24
AT1G04417	1
AT1G05740	0
AT1G05750	211
AT1G05760	0
AT1G05770	8
AT1G05780	78
AT1G04423	2
AT1G05783	16
AT1G04427	2
AT1G05785	102
AT1G05790	635
AT1G05800	1
AT1G05805	2510
AT1G05810	298
AT1G05820	62
AT1G05830	768
AT1G05835	0
AT1G04433	0
AT1G05840	745
AT1G04437	0
AT1G05850	20297
AT1G05860	317
AT1G05870	403
AT1G05880	10
AT1G05890	1956
AT1G05894	4
AT1G05900	394
AT1G05910	750
AT1G05920	0
AT1G05930	0
AT1G05940	1611
AT1G05950	106
AT1G05960	1486
AT1G05970	185
AT1G05980	0
AT1G05990	0
AT1G06002	0
AT1G06000	0
AT1G06010	128
AT1G06020	13
AT1G06030	2
AT1G06040	6342
AT1G06045	0
AT1G06050	282
AT1G06060	588
AT1G06070	503
AT1G04443	0
AT1G06080	97
AT1G06090	19
AT1G06100	0
AT1G06110	1249
AT1G06120	0
AT1G06130	916
AT1G06135	4
AT1G06137	0
AT1G06140	64
AT1G06143	118
AT1G06150	934
AT1G06148	4
AT1G06160	108
AT1G06170	3
AT1G04447	0
AT1G06180	67
AT1G06190	2905
AT1G06200	1535
AT1G06210	643
AT1G06220	1843
AT1G06225	0
AT1G06230	2235
AT1G06240	446
AT1G06250	35
AT1G06265	45
AT1G06260	3
AT1G06270	91
AT1G06280	0
AT1G06290	1628
AT1G06310	0
AT1G06320	0
AT1G06330	0
AT1G06340	0
AT1G06350	1
AT1G06360	17
AT1G06370	145
AT1G06380	200
AT1G06390	1314
AT1G06400	2059
AT1G04453	1
AT1G06410	3507
AT1G06420	10
AT1G06430	3859
AT1G06440	83
AT1G06450	21
AT1G04463	0
AT1G06460	7503
AT1G04467	6
AT1G06470	544
AT1G06475	0
AT1G06480	0
AT1G06490	86
AT1G06500	328
AT1G04473	3
AT1G06515	262
AT1G04477	5
AT1G06510	942
AT1G06520	56
AT1G06530	0
AT1G06540	1
AT1G06550	588
AT1G06560	388
AT1G04483	1
AT1G06570	2802
AT1G06580	121
AT1G06590	175
AT1G06610	0
AT1G06620	254
AT1G06630	483
AT1G06640	2374
AT1G06645	506
AT1G06650	2034
AT1G04487	0
AT1G06660	12
AT1G06670	1332
AT1G06680	193859
AT1G06690	782
AT1G06700	1637
AT1G06710	165
AT1G04493	0
AT1G04497	0
AT1G06720	654
AT1G06730	438
AT1G06740	119
AT1G06750	3
AT1G06760	1514
AT1G04503	0
AT1G06770	247
AT1G06780	358
AT1G06790	149
AT1G04507	0
AT1G06800	200
AT1G04513	0
AT1G06810	0
AT1G06820	1279
AT1G06830	294
AT1G06840	501
AT1G06850	215
AT1G08875	0
AT1G04517	0
AT1G06860	0
AT1G04523	0
AT1G06870	442
AT1G04527	0
AT1G06880	0
AT1G06890	1060
AT1G06900	1128
AT1G06910	125
AT1G06920	0
AT1G06923	0
AT1G04533	1
AT1G06925	0
AT1G06930	1
AT1G06950	4772
AT1G06960	237
AT1G06970	2
AT1G06980	44
AT1G06990	0
AT1G07000	2732
AT1G07010	1718
AT1G07020	48
AT1G04537	0
AT1G04543	1
AT1G04547	0
AT1G07025	0
AT1G07030	520
AT1G07040	1086
AT1G07050	107
AT1G07051	0
AT1G07060	1
AT1G04557	0
AT1G07070	227
AT1G07080	3425
AT1G07090	328
AT1G07100	0
AT1G07110	3231
AT1G07119	5
AT1G07120	3
AT1G04563	2
AT1G07128	3
AT1G07130	0
AT1G07135	9032
AT1G07140	4419
AT1G07150	175
AT1G07160	52
AT1G07170	360
AT1G07175	0
AT1G07180	1520
AT1G07190	0
AT1G07200	438
AT1G07210	740
AT1G07220	348
AT1G04567	5
AT1G07230	1728
AT1G07240	2213
AT1G07250	2406
AT1G07260	35
AT1G07270	26
AT1G07280	6468
AT1G04573	0
AT1G07290	29
AT1G07300	114
AT1G07310	2080
AT1G07320	12566
AT1G07330	11
AT1G07340	0
AT1G07350	1434
AT1G07360	1581
AT1G07370	189
AT1G07380	382
AT1G07390	194
AT1G07400	49
AT1G07410	29
AT1G07420	607
AT1G07430	47
AT1G07440	2742
AT1G07450	41
AT1G07460	0
AT1G07470	249
AT1G04577	0
AT1G07473	0
AT1G04583	0
AT1G07476	0
AT1G07480	318
AT1G04587	8
AT1G07485	1
AT1G07490	5
AT1G07510	1139
AT1G07500	0
AT1G07520	0
AT1G07530	1607
AT1G07540	1
AT1G04593	0
AT1G07550	0
AT1G07560	0
AT1G07570	250
AT1G04597	0
AT1G07580	0
AT1G07590	4531
AT1G07600	0
AT1G04603	0
AT1G07610	92
AT1G07615	214
AT1G07620	315
AT1G04607	0
AT1G07630	1003
AT1G04613	0
AT1G07640	1311
AT1G07650	2158
AT1G07645	0
AT1G07660	210
AT1G07670	1300
AT1G07680	0
AT1G07690	0
AT1G07700	1411
AT1G07705	584
AT1G07702	0
AT1G07710	6
AT1G07720	1333
AT1G04623	0
AT1G07725	0
AT1G07728	2
AT1G07740	119
AT1G07730	0
AT1G07745	167
AT1G07747	0
AT1G07750	496
AT1G07760	0
AT1G07770	2979
AT1G07780	115
AT1G07790	370
AT1G07795	0
AT1G07800	0
AT1G07810	961
AT1G07820	658
AT1G07830	227
AT1G07840	480
AT1G07850	4
AT1G07870	240
AT1G07860	0
AT1G07880	48
AT1G07885	2
AT1G07890	9459
AT1G07900	78
AT1G07902	62
AT1G07901	25
AT1G07910	678
AT1G07920	3139
AT1G07930	3391
AT1G07940	3825
AT1G07950	322
AT1G07960	375
AT1G07970	470
AT1G07980	349
AT1G07985	44
AT1G07990	1990
AT1G08000	240
AT1G08005	0
AT1G08010	435
AT1G08030	446
AT1G08035	0
AT1G08040	575
AT1G08050	292
AT1G08060	934
AT1G08065	0
AT1G08070	95
AT1G08080	1
AT1G08090	104
AT1G08100	0
AT1G08105	0
AT1G08110	3970
AT1G08115	21
AT1G08120	0
AT1G04643	0
AT1G08125	554
AT1G08130	816
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	174
AT1G08165	7
AT1G08170	0
AT1G08180	92
AT1G08190	2339
AT1G08200	4026
AT1G08210	473
AT1G08220	110
AT1G08230	594
AT1G08240	1
AT1G08250	1
AT1G08260	389
AT1G08270	24
AT1G08280	119
AT1G08290	13
AT1G08300	138
AT1G08310	5
AT1G08315	0
AT1G04647	0
AT1G08320	0
AT1G04653	0
AT1G08340	87
AT1G08350	220
AT1G08360	3544
AT1G08370	1090
AT1G08380	86173
AT1G08390	66
AT1G08400	110
AT1G08410	508
AT1G08420	1967
AT1G08430	1
AT1G08440	1
AT1G08450	5179
AT1G08460	1652
AT1G08465	287
AT1G08470	340
AT1G08480	1135
AT1G08490	1294
AT1G08500	27
AT1G08510	4054
AT1G08520	9006
AT1G08530	273
AT1G08540	3731
AT1G08550	3529
AT1G08560	71
AT1G08570	2072
AT1G08580	413
AT1G08590	0
AT1G08592	0
AT1G08600	725
AT1G08610	302
AT1G04657	0
AT1G08620	1092
AT1G08630	42
AT1G08640	1887
AT1G08645	0
AT1G08650	774
AT1G08660	951
AT1G08670	0
AT1G08680	1132
AT1G08695	0
AT1G08700	1316
AT1G08710	297
AT1G08720	1059
AT1G08730	16
AT1G08735	0
AT1G08740	0
AT1G08750	302
AT1G08760	589
AT1G08770	433
AT1G08780	295
AT1G08790	0
AT1G08800	796
AT1G08810	141
AT1G08820	1287
AT1G04667	0
AT1G08830	7530
AT1G08840	108
AT1G08845	183
AT1G08860	16
AT1G08870	0
AT1G08880	1164
AT1G08890	625
AT1G08900	1126
AT1G08910	735
AT1G04673	0
AT1G04677	1
AT1G04683	0
AT1G08920	1046
AT1G08930	9058
AT1G08940	187
AT1G08950	0
AT1G08960	278
AT1G08970	956
AT1G08980	3881
AT1G08985	0
AT1G08990	0
AT1G09000	42
AT1G09010	3042
AT1G09020	1187
AT1G09030	0
AT1G09040	205
AT1G09050	273
AT1G09060	1658
AT1G09070	23421
AT1G09080	77
AT1G09090	0
AT1G09100	865
AT1G09110	0
AT1G09130	7252
AT1G09140	1324
AT1G09150	802
AT1G09155	0
AT1G09157	3
AT1G09160	846
AT1G09170	13
AT1G09176	2
AT1G09180	44
AT1G09190	112
AT1G09195	254
AT1G09200	577
AT1G09210	3988
AT1G09220	65
AT1G09230	556
AT1G09240	277
AT1G09245	0
AT1G04693	0
AT1G04687	0
AT1G09250	775
AT1G09260	1
AT1G09270	1277
AT1G09280	508
AT1G09290	247
AT1G09300	437
AT1G09310	30885
AT1G09320	309
AT1G09330	699
AT1G09340	20329
AT1G09350	143
AT1G09360	0
AT1G09370	0
AT1G09380	0
AT1G09390	641
AT1G04697	3
AT1G09400	24
AT1G09410	69
AT1G09415	568
AT1G09420	168
AT1G09421	0
AT1G09430	3541
AT1G09440	274
AT1G09450	18
AT1G09460	67
AT1G09470	13
AT1G09480	79
AT1G09483	2
AT1G09486	12
AT1G09490	1106
AT1G09500	292
AT1G09510	0
AT1G09520	609
AT1G09530	657
AT1G04703	0
AT1G09540	0
AT1G09550	0
AT1G09560	3134
AT1G09570	3576
AT1G09575	145
AT1G09580	208
AT1G09590	1401
AT1G09600	1
AT1G09610	1
AT1G04707	0
AT1G09620	4550
AT1G09625	0
AT1G09630	417
AT1G09640	6840
AT1G09645	450
AT1G09650	5
AT1G04713	0
AT1G09660	811
AT1G04717	0
AT1G09665	0
AT1G09680	189
AT1G09690	3481
AT1G09700	280
AT1G09710	358
AT1G09720	0
AT1G09730	1194
AT1G09740	337
AT1G09750	5804
AT1G09760	734
AT1G09770	3990
AT1G09780	1462
AT1G09790	0
AT1G09794	34
AT1G09795	3216
AT1G04723	1
AT1G09800	110
AT1G04733	0
AT1G09810	390
AT1G09812	9
AT1G09815	318
AT1G09820	151
AT1G09830	1140
AT1G09840	996
AT1G09850	1139
AT1G04737	2
AT1G09860	0
AT1G04743	0
AT1G09870	631
AT1G09880	6
AT1G04747	0
AT1G09890	92
AT1G09900	562
AT1G09910	637
AT1G09920	731
AT1G09930	3
AT1G09932	225
AT1G09935	0
AT1G09940	1164
AT1G09950	281
AT1G09960	101
AT1G04753	0
AT1G09970	6466
AT1G09980	639
AT1G09995	104
AT1G10000	73
AT1G10010	0
AT1G10020	1834
AT1G10030	200
AT1G10040	24
AT1G10050	516
AT1G10060	233
AT1G10070	99
AT1G10090	1836
AT1G10095	185
AT1G10100	1
AT1G04763	0
AT1G10110	2
AT1G04767	0
AT1G10120	232
AT1G04773	0
AT1G10130	1240
AT1G10140	365
AT1G10150	0
AT1G10155	2
AT1G10160	153
AT1G10170	2744
AT1G10180	571
AT1G10190	0
AT1G10200	1970
AT1G10210	396
AT1G10220	8
AT1G10225	1
AT1G10230	154
AT1G10240	326
AT1G10250	4
AT1G10260	0
AT1G04783	0
AT1G10270	363
AT1G10280	136
AT1G10290	2621
AT1G10300	2
AT1G10310	551
AT1G10320	309
AT1G10330	35
AT1G10340	2530
AT1G10350	446
AT1G10360	2261
AT1G10370	518
AT1G10380	201
AT1G10385	0
AT1G04787	0
AT1G10390	2795
AT1G10395	0
AT1G10400	0
AT1G10410	654
AT1G04793	0
AT1G10417	15
AT1G10419	0
AT1G10430	699
AT1G10440	0
AT1G10450	840
AT1G10455	0
AT1G10460	50
AT1G10470	1600
AT1G10480	0
AT1G10490	781
AT1G10500	915
AT1G10510	1221
AT1G10520	39
AT1G10522	778
AT1G04797	1
AT1G10530	4
AT1G04803	0
AT1G10538	0
AT1G10540	0
AT1G10550	23
AT1G10560	247
AT1G10570	372
AT1G10580	766
AT1G10585	40
AT1G10586	0
AT1G10588	0
AT1G10590	1939
AT1G10600	724
AT1G10610	257
AT1G10620	0
AT1G10630	1113
AT1G04807	0
AT1G10640	158
AT1G10650	403
AT1G04813	0
AT1G10657	468
AT1G10660	964
AT1G10670	3982
AT1G10680	0
AT1G10682	439
AT1G10690	125
AT1G10700	889
AT1G10705	0
AT1G10710	5
AT1G10715	0
AT1G10717	0
AT1G10720	464
AT1G10730	243
AT1G10740	811
AT1G10745	0
AT1G10747	0
AT1G10750	39
AT1G04817	0
AT1G10760	26976
AT1G10770	45
AT1G10780	50
AT1G10790	12
AT1G10800	43
AT1G10810	12
AT1G10820	601
AT1G10830	846
AT1G10840	2285
AT1G10850	179
AT1G04823	0
AT1G10865	526
AT1G04827	5
AT1G10870	494
AT1G10875	0
AT1G10880	0
AT1G10890	1188
AT1G10900	1821
AT1G10910	1414
AT1G10920	774
AT1G10930	520
AT1G10940	2544
AT1G10950	3232
AT1G10960	8611
AT1G10970	224
AT1G10980	0
AT1G10990	66
AT1G11000	125
AT1G11010	0
AT1G11020	347
AT1G11030	0
AT1G11040	0
AT1G11050	0
AT1G04833	1
AT1G11055	0
AT1G11060	479
AT1G11070	82
AT1G11080	0
AT1G04837	0
AT1G11090	0
AT1G11100	27
AT1G11110	0
AT1G11112	0
AT1G11120	27
AT1G11125	6
AT1G11130	500
AT1G11145	1
AT1G11150	196
AT1G11160	27
AT1G11170	94
AT1G11175	481
AT1G11180	618
AT1G11185	8
AT1G11190	224
AT1G11200	343
AT1G11210	782
AT1G11220	23
AT1G11230	1
AT1G11240	569
AT1G11250	0
AT1G11260	28140
AT1G11270	130
AT1G11265	1
AT1G11280	740
AT1G11290	390
AT1G11300	117
AT1G11303	177
AT1G11310	6307
AT1G11320	123
AT1G11330	891
AT1G11340	96
AT1G11350	1651
AT1G11360	999
AT1G11362	8
AT1G11370	1
AT1G11380	526
AT1G11390	390
AT1G11400	393
AT1G04847	0
AT1G11410	763
AT1G11420	40
AT1G11430	3531
AT1G11440	522
AT1G11450	8
AT1G11460	1
AT1G11470	0
AT1G11475	524
AT1G11480	1825
AT1G11482	0
AT1G11490	2
AT1G11500	6
AT1G11510	0
AT1G11520	0
AT1G11530	755
AT1G04853	3
AT1G11540	9
AT1G11545	243
AT1G11550	0
AT1G11560	4
AT1G11570	10
AT1G11572	0
AT1G11580	656
AT1G04857	0
AT1G11590	0
AT1G11591	1
AT1G11592	124
AT1G11593	0
AT1G11595	0
AT1G11600	0
AT1G11608	1
AT1G11610	0
AT1G11620	0
AT1G11630	338
AT1G11640	0
AT1G11650	7711
AT1G11655	0
AT1G11660	1062
AT1G11670	147
AT1G04863	0
AT1G11680	2214
AT1G11684	0
AT1G11690	0
AT1G04867	0
AT1G11700	127
AT1G11710	102
AT1G11720	1381
AT1G04873	0
AT1G11730	10
AT1G04877	3
AT1G11735	1
AT1G11740	5
AT1G11750	3112
AT1G04883	0
AT1G11755	227
AT1G11760	132
AT1G11765	0
AT1G11770	0
AT1G04887	0
AT1G11780	196
AT1G11785	8
AT1G11790	486
AT1G11800	254
AT1G11803	0
AT1G11806	0
AT1G11810	0
AT1G11820	693
AT1G04893	1
AT1G11840	5802
AT1G11850	82
AT1G11860	21599
AT1G11870	809
AT1G04897	0
AT1G04903	0
AT1G04907	0
AT1G11880	128
AT1G11890	876
AT1G04913	1
AT1G11900	11
AT1G04917	0
AT1G11905	241
AT1G11910	12743
AT1G11915	5
AT1G11920	0
AT1G11925	0
AT1G11930	1630
AT1G11940	132
AT1G11950	80
AT1G11960	570
AT1G11970	0
AT1G11980	0
AT1G11990	5
AT1G12000	1192
AT1G12010	127
AT1G12013	0
AT1G12015	0
AT1G12020	232
AT1G12030	12
AT1G04923	0
AT1G12040	0
AT1G12050	1821
AT1G12060	59
AT1G12064	0
AT1G12070	1
AT1G12080	282
AT1G12090	34737
AT1G12100	20
AT1G12110	1663
AT1G12120	2098
AT1G12130	1
AT1G12140	1316
AT1G04927	4
AT1G12150	0
AT1G04933	0
AT1G12160	33
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G08885	0
AT1G12200	508
AT1G12210	15
AT1G12211	0
AT1G12220	892
AT1G12230	2179
AT1G12240	7199
AT1G12244	246
AT1G12250	1544
AT1G12260	84
AT1G04937	0
AT1G12270	1379
AT1G12280	411
AT1G12290	114
AT1G12294	0
AT1G12300	117
AT1G12320	114
AT1G12310	0
AT1G04943	0
AT1G04947	0
AT1G12330	365
AT1G12340	3
AT1G12350	339
AT1G12360	1880
AT1G12370	64
AT1G12380	103
AT1G12390	202
AT1G12400	146
AT1G12410	3646
AT1G12411	0
AT1G12420	195
AT1G12430	595
AT1G12440	2534
AT1G12450	322
