Geneid	Samtools sort on data 94
AT1G03090	1420
AT1G04157	1
AT1G03100	39
AT1G04163	0
AT1G03103	0
AT1G03106	0
AT1G03110	159
AT1G03120	1
AT1G03130	58365
AT1G03140	1523
AT1G03150	460
AT1G04167	0
AT1G03160	2416
AT1G03165	1
AT1G04173	1
AT1G03170	13
AT1G03180	25
AT1G03190	333
AT1G04177	0
AT1G03200	0
AT1G03210	332
AT1G03220	2802
AT1G03230	876
AT1G03240	0
AT1G03250	632
AT1G03260	184
AT1G03270	86
AT1G03280	903
AT1G03290	1075
AT1G03300	0
AT1G03310	2387
AT1G03320	4
AT1G03325	0
AT1G03330	390
AT1G03340	128
AT1G03350	1110
AT1G03360	242
AT1G03365	715
AT1G03370	1688
AT1G03380	1680
AT1G03390	0
AT1G03395	0
AT1G03400	1681
AT1G03410	185
AT1G04183	1
AT1G03420	6
AT1G03430	687
AT1G03440	542
AT1G03445	0
AT1G03457	100
AT1G03470	138
AT1G03475	5445
AT1G03490	0
AT1G03495	168
AT1G04187	1
AT1G04193	0
AT1G03502	0
AT1G03506	10
AT1G04197	0
AT1G03510	57
AT1G03515	0
AT1G03520	514
AT1G03530	450
AT1G03540	82
AT1G03550	33
AT1G03545	12
AT1G08825	42
AT1G03560	293
AT1G03570	0
AT1G03580	109
AT1G03590	821
AT1G03600	8694
AT1G03610	2097
AT1G03620	49
AT1G03630	6974
AT1G03640	0
AT1G03650	94
AT1G03660	7
AT1G04203	0
AT1G03670	0
AT1G03680	8117
AT1G03687	245
AT1G03700	0
AT1G03710	8
AT1G03720	0
AT1G04207	0
AT1G03730	488
AT1G03740	3988
AT1G04213	0
AT1G03743	0
AT1G03746	1
AT1G03750	185
AT1G03760	239
AT1G03770	132
AT1G03780	39
AT1G03790	0
AT1G03800	6
AT1G03810	0
AT1G03820	105
AT1G03830	304
AT1G03840	25
AT1G03850	562
AT1G03860	1654
AT1G03870	4990
AT1G03880	0
AT1G03890	0
AT1G03900	2059
AT1G03905	16
AT1G03910	1391
AT1G03920	32
AT1G03930	1031
AT1G04217	1
AT1G03935	13
AT1G04223	0
AT1G03940	61
AT1G04227	0
AT1G03950	335
AT1G03960	421
AT1G03970	726
AT1G04233	0
AT1G03980	2
AT1G03982	0
AT1G03990	157
AT1G04000	345
AT1G04010	190
AT1G04020	249
AT1G04030	120
AT1G04040	808
AT1G04237	18
AT1G04050	49
AT1G04070	91
AT1G04080	2473
AT1G04090	12
AT1G04100	51
AT1G04105	0
AT1G04110	23
AT1G04120	1438
AT1G04243	0
AT1G04130	208
AT1G04140	2988
AT1G04150	0
AT1G04160	224
AT1G04170	1641
AT1G04180	9
AT1G04190	662
AT1G04200	623
AT1G04210	1332
AT1G04220	13
AT1G04247	2
AT1G04230	326
AT1G04240	836
AT1G04253	0
AT1G04250	404
AT1G04260	248
AT1G04270	2589
AT1G04280	971
AT1G04290	81
AT1G04295	0
AT1G04300	2505
AT1G04310	100
AT1G04320	0
AT1G04330	1
AT1G04340	316
AT1G04350	1843
AT1G04360	79
AT1G04370	0
AT1G04380	6
AT1G04257	0
AT1G04390	367
AT1G04400	8622
AT1G04410	10821
AT1G04420	3659
AT1G04425	5
AT1G08835	4
AT1G04430	2853
AT1G04440	2016
AT1G04445	2
AT1G04450	0
AT1G04455	0
AT1G04457	0
AT1G04470	0
AT1G04263	0
AT1G04480	981
AT1G04267	11
AT1G04273	6
AT1G04277	2
AT1G04490	20
AT1G04500	4
AT1G04510	1017
AT1G04520	180
AT1G04530	2354
AT1G04540	88
AT1G04550	464
AT1G04555	106
AT1G04560	0
AT1G04570	60
AT1G08855	0
AT1G04580	2
AT1G04590	368
AT1G04600	12
AT1G04610	1
AT1G04620	265
AT1G04625	0
AT1G04630	468
AT1G04635	19
AT1G04640	1033
AT1G04645	0
AT1G04650	127
AT1G04283	0
AT1G04660	2
AT1G04670	0
AT1G04680	1484
AT1G04690	2504
AT1G04700	26
AT1G04710	548
AT1G04720	0
AT1G04730	188
AT1G04750	1335
AT1G04287	0
AT1G04760	9
AT1G04770	2376
AT1G04778	1
AT1G04780	2322
AT1G04790	676
AT1G04800	70
AT1G04810	1598
AT1G04820	5511
AT1G04830	511
AT1G04840	96
AT1G04850	1657
AT1G04860	1268
AT1G04870	578
AT1G04880	3
AT1G04890	0
AT1G04293	0
AT1G04895	0
AT1G04900	220
AT1G04297	5
AT1G04910	795
AT1G04303	7
AT1G04920	28
AT1G04930	106
AT1G04945	217
AT1G04940	113
AT1G04950	821
AT1G04960	721
AT1G04970	1020
AT1G04980	468
AT1G04985	859
AT1G04990	379
AT1G05000	42
AT1G05005	0
AT1G04307	0
AT1G05010	5119
AT1G05020	61
AT1G05030	305
AT1G04313	5
AT1G05035	4
AT1G04317	8
AT1G04323	0
AT1G05040	1
AT1G05055	196
AT1G05060	633
AT1G05061	29
AT1G05065	42
AT1G05070	481
AT1G05080	0
AT1G05085	0
AT1G04327	0
AT1G04333	0
AT1G05087	19
AT1G05090	0
AT1G05100	4
AT1G05120	453
AT1G05135	1948
AT1G05136	0
AT1G08865	0
AT1G05140	1823
AT1G05150	826
AT1G05160	397
AT1G05170	328
AT1G04337	0
AT1G05180	1009
AT1G05190	11383
AT1G05200	1472
AT1G04343	0
AT1G05205	91
AT1G04347	1
AT1G05210	54
AT1G05220	0
AT1G04353	2
AT1G05230	329
AT1G05240	0
AT1G04357	12
AT1G04363	0
AT1G04367	1
AT1G05250	0
AT1G05260	1
AT1G05270	787
AT1G05280	0
AT1G04373	0
AT1G05290	0
AT1G05291	0
AT1G04377	0
AT1G04383	0
AT1G04387	0
AT1G05300	569
AT1G05310	243
AT1G05320	802
AT1G05330	1
AT1G05340	93
AT1G05350	448
AT1G05360	258
AT1G05370	15
AT1G05380	1587
AT1G05385	429
AT1G05390	0
AT1G05400	21
AT1G05410	405
AT1G05420	7
AT1G05430	817
AT1G05440	2
AT1G05450	0
AT1G05460	600
AT1G05470	171
AT1G05490	6
AT1G05500	1103
AT1G05510	0
AT1G05520	1093
AT1G05530	0
AT1G05540	237
AT1G05550	4
AT1G05560	0
AT1G05562	0
AT1G05570	2523
AT1G04393	0
AT1G04397	0
AT1G05575	203
AT1G05577	2
AT1G05580	0
AT1G05590	542
AT1G05600	299
AT1G05610	2
AT1G05615	0
AT1G05620	184
AT1G05630	856
AT1G05640	42
AT1G05650	0
AT1G04403	0
AT1G05660	0
AT1G05670	194
AT1G05675	172
AT1G05680	160
AT1G05690	156
AT1G05700	2
AT1G04407	0
AT1G05710	51
AT1G05720	433
AT1G04413	0
AT1G05730	21
AT1G04417	0
AT1G05740	1
AT1G05750	167
AT1G05760	0
AT1G05770	8
AT1G05780	76
AT1G04423	0
AT1G05783	16
AT1G04427	2
AT1G05785	98
AT1G05790	670
AT1G05800	0
AT1G05805	2416
AT1G05810	275
AT1G05820	56
AT1G05830	830
AT1G05835	0
AT1G04433	0
AT1G05840	649
AT1G04437	2
AT1G05850	18081
AT1G05860	333
AT1G05870	481
AT1G05880	9
AT1G05890	1943
AT1G05894	5
AT1G05900	454
AT1G05910	676
AT1G05920	0
AT1G05930	0
AT1G05940	1130
AT1G05950	107
AT1G05960	1543
AT1G05970	139
AT1G05980	0
AT1G05990	0
AT1G06002	0
AT1G06000	0
AT1G06010	124
AT1G06020	12
AT1G06030	0
AT1G06040	6903
AT1G06045	0
AT1G06050	284
AT1G06060	746
AT1G06070	516
AT1G04443	0
AT1G06080	42
AT1G06090	12
AT1G06100	2
AT1G06110	1034
AT1G06120	0
AT1G06130	841
AT1G06135	1
AT1G06137	0
AT1G06140	47
AT1G06143	156
AT1G06150	954
AT1G06148	3
AT1G06160	74
AT1G06170	5
AT1G04447	0
AT1G06180	82
AT1G06190	2868
AT1G06200	1469
AT1G06210	826
AT1G06220	1731
AT1G06225	0
AT1G06230	2244
AT1G06240	359
AT1G06250	51
AT1G06265	66
AT1G06260	0
AT1G06270	68
AT1G06280	0
AT1G06290	1412
AT1G06310	0
AT1G06320	0
AT1G06330	0
AT1G06340	0
AT1G06350	0
AT1G06360	33
AT1G06370	124
AT1G06380	183
AT1G06390	1227
AT1G06400	1719
AT1G04453	0
AT1G06410	3919
AT1G06420	1
AT1G06430	3823
AT1G06440	94
AT1G06450	15
AT1G04463	0
AT1G06460	6687
AT1G04467	15
AT1G06470	588
AT1G06475	0
AT1G06480	0
AT1G06490	77
AT1G06500	275
AT1G04473	6
AT1G06515	192
AT1G04477	1
AT1G06510	878
AT1G06520	66
AT1G06530	0
AT1G06540	1
AT1G06550	571
AT1G06560	375
AT1G04483	1
AT1G06570	2536
AT1G06580	112
AT1G06590	150
AT1G06610	0
AT1G06620	120
AT1G06630	411
AT1G06640	1590
AT1G06645	482
AT1G06650	1927
AT1G04487	0
AT1G06660	16
AT1G06670	1214
AT1G06680	124252
AT1G06690	644
AT1G06700	1543
AT1G06710	165
AT1G04493	0
AT1G04497	0
AT1G06720	694
AT1G06730	369
AT1G06740	121
AT1G06750	0
AT1G06760	1257
AT1G04503	0
AT1G06770	274
AT1G06780	397
AT1G06790	146
AT1G04507	0
AT1G06800	138
AT1G04513	0
AT1G06810	0
AT1G06820	1355
AT1G06830	340
AT1G06840	494
AT1G06850	187
AT1G08875	0
AT1G04517	0
AT1G06860	0
AT1G04523	0
AT1G06870	467
AT1G04527	0
AT1G06880	0
AT1G06890	1036
AT1G06900	1085
AT1G06910	125
AT1G06920	0
AT1G06923	0
AT1G04533	0
AT1G06925	0
AT1G06930	1
AT1G06950	4563
AT1G06960	236
AT1G06970	0
AT1G06980	65
AT1G06990	0
AT1G07000	1683
AT1G07010	1707
AT1G07020	41
AT1G04537	0
AT1G04543	0
AT1G04547	0
AT1G07025	0
AT1G07030	427
AT1G07040	974
AT1G07050	108
AT1G07051	0
AT1G07060	2
AT1G04557	0
AT1G07070	133
AT1G07080	2244
AT1G07090	296
AT1G07100	0
AT1G07110	3249
AT1G07119	6
AT1G07120	0
AT1G04563	2
AT1G07128	2
AT1G07130	0
AT1G07135	3385
AT1G07140	4040
AT1G07150	139
AT1G07160	16
AT1G07170	321
AT1G07175	0
AT1G07180	1753
AT1G07190	0
AT1G07200	511
AT1G07210	834
AT1G07220	283
AT1G04567	1
AT1G07230	1556
AT1G07240	1821
AT1G07250	2015
AT1G07260	29
AT1G07270	26
AT1G07280	6900
AT1G04573	0
AT1G07290	29
AT1G07300	90
AT1G07310	1271
AT1G07320	8968
AT1G07330	0
AT1G07340	0
AT1G07350	1207
AT1G07360	1163
AT1G07370	147
AT1G07380	380
AT1G07390	189
AT1G07400	28
AT1G07410	19
AT1G07420	522
AT1G07430	59
AT1G07440	2486
AT1G07450	50
AT1G07460	0
AT1G07470	242
AT1G04577	0
AT1G07473	1
AT1G04583	0
AT1G07476	0
AT1G07480	239
AT1G04587	4
AT1G07485	2
AT1G07490	12
AT1G07510	1157
AT1G07500	0
AT1G07520	0
AT1G07530	1507
AT1G07540	0
AT1G04593	0
AT1G07550	0
AT1G07560	0
AT1G07570	191
AT1G04597	0
AT1G07580	0
AT1G07590	2809
AT1G07600	0
AT1G04603	0
AT1G07610	41
AT1G07615	213
AT1G07620	369
AT1G04607	0
AT1G07630	883
AT1G04613	2
AT1G07640	1223
AT1G07650	2254
AT1G07645	0
AT1G07660	223
AT1G07670	1057
AT1G07680	0
AT1G07690	0
AT1G07700	1347
AT1G07705	577
AT1G07702	0
AT1G07710	4
AT1G07720	1318
AT1G04623	0
AT1G07725	0
AT1G07728	0
AT1G07740	123
AT1G07730	0
AT1G07745	132
AT1G07747	0
AT1G07750	356
AT1G07760	0
AT1G07770	2260
AT1G07780	119
AT1G07790	314
AT1G07795	0
AT1G07800	0
AT1G07810	867
AT1G07820	481
AT1G07830	199
AT1G07840	535
AT1G07850	0
AT1G07870	251
AT1G07860	0
AT1G07880	50
AT1G07885	2
AT1G07890	4212
AT1G07900	46
AT1G07902	61
AT1G07901	14
AT1G07910	675
AT1G07920	2217
AT1G07930	2596
AT1G07940	2603
AT1G07950	323
AT1G07960	455
AT1G07970	406
AT1G07980	289
AT1G07985	27
AT1G07990	1914
AT1G08000	186
AT1G08005	0
AT1G08010	392
AT1G08030	450
AT1G08035	1
AT1G08040	603
AT1G08050	151
AT1G08060	992
AT1G08065	0
AT1G08070	126
AT1G08080	2
AT1G08090	67
AT1G08100	2
AT1G08105	0
AT1G08110	3431
AT1G08115	1
AT1G08120	0
AT1G04643	0
AT1G08125	551
AT1G08130	800
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	100
AT1G08165	9
AT1G08170	0
AT1G08180	64
AT1G08190	2293
AT1G08200	4165
AT1G08210	417
AT1G08220	113
AT1G08230	544
AT1G08240	0
AT1G08250	0
AT1G08260	420
AT1G08270	30
AT1G08280	83
AT1G08290	5
AT1G08300	125
AT1G08310	4
AT1G08315	0
AT1G04647	0
AT1G08320	4
AT1G04653	0
AT1G08340	58
AT1G08350	231
AT1G08360	2826
AT1G08370	898
AT1G08380	52353
AT1G08390	64
AT1G08400	115
AT1G08410	447
AT1G08420	1822
AT1G08430	0
AT1G08440	0
AT1G08450	4855
AT1G08460	1126
AT1G08465	293
AT1G08470	352
AT1G08480	661
AT1G08490	1095
AT1G08500	25
AT1G08510	3583
AT1G08520	8236
AT1G08530	248
AT1G08540	3570
AT1G08550	3841
AT1G08560	85
AT1G08570	1936
AT1G08580	382
AT1G08590	0
AT1G08592	0
AT1G08600	857
AT1G08610	300
AT1G04657	0
AT1G08620	1040
AT1G08630	12
AT1G08640	1898
AT1G08645	0
AT1G08650	1050
AT1G08660	840
AT1G08670	0
AT1G08680	1151
AT1G08695	0
AT1G08700	947
AT1G08710	241
AT1G08720	976
AT1G08730	24
AT1G08735	0
AT1G08740	0
AT1G08750	233
AT1G08760	602
AT1G08770	285
AT1G08780	227
AT1G08790	0
AT1G08800	1026
AT1G08810	188
AT1G08820	1231
AT1G04667	0
AT1G08830	5805
AT1G08840	124
AT1G08845	195
AT1G08860	2
AT1G08870	0
AT1G08880	929
AT1G08890	823
AT1G08900	1126
AT1G08910	725
AT1G04673	0
AT1G04677	0
AT1G04683	0
AT1G08920	1117
AT1G08930	6705
AT1G08940	159
AT1G08950	0
AT1G08960	237
AT1G08970	783
AT1G08980	2930
AT1G08985	0
AT1G08990	0
AT1G09000	71
AT1G09010	2837
AT1G09020	996
AT1G09030	0
AT1G09040	245
AT1G09050	318
AT1G09060	1596
AT1G09070	11660
AT1G09080	66
AT1G09090	0
AT1G09100	751
AT1G09110	0
AT1G09130	6700
AT1G09140	1270
AT1G09150	742
AT1G09155	1
AT1G09157	2
AT1G09160	851
AT1G09170	12
AT1G09176	0
AT1G09180	62
AT1G09190	116
AT1G09195	279
AT1G09200	590
AT1G09210	3786
AT1G09220	111
AT1G09230	437
AT1G09240	72
AT1G09245	0
AT1G04693	0
AT1G04687	0
AT1G09250	588
AT1G09260	0
AT1G09270	1225
AT1G09280	467
AT1G09290	281
AT1G09300	412
AT1G09310	30241
AT1G09320	363
AT1G09330	608
AT1G09340	19977
AT1G09350	138
AT1G09360	0
AT1G09370	0
AT1G09380	0
AT1G09390	630
AT1G04697	1
AT1G09400	21
AT1G09410	71
AT1G09415	554
AT1G09420	152
AT1G09421	0
AT1G09430	3054
AT1G09440	293
AT1G09450	21
AT1G09460	48
AT1G09470	8
AT1G09480	66
AT1G09483	0
AT1G09486	7
AT1G09490	1131
AT1G09500	129
AT1G09510	0
AT1G09520	402
AT1G09530	652
AT1G04703	0
AT1G09540	2
AT1G09550	0
AT1G09560	1194
AT1G09570	2946
AT1G09575	119
AT1G09580	192
AT1G09590	1034
AT1G09600	7
AT1G09610	1
AT1G04707	0
AT1G09620	4239
AT1G09625	0
AT1G09630	330
AT1G09640	5697
AT1G09645	379
AT1G09650	1
AT1G04713	0
AT1G09660	743
AT1G04717	0
AT1G09665	0
AT1G09680	149
AT1G09690	2483
AT1G09700	261
AT1G09710	321
AT1G09720	0
AT1G09730	1215
AT1G09740	224
AT1G09750	3391
AT1G09760	707
AT1G09770	4092
AT1G09780	1385
AT1G09790	0
AT1G09794	28
AT1G09795	2913
AT1G04723	1
AT1G09800	87
AT1G04733	0
AT1G09810	413
AT1G09812	9
AT1G09815	215
AT1G09820	193
AT1G09830	879
AT1G09840	1084
AT1G09850	868
AT1G04737	0
AT1G09860	1
AT1G04743	0
AT1G09870	613
AT1G09880	10
AT1G04747	0
AT1G09890	92
AT1G09900	580
AT1G09910	564
AT1G09920	714
AT1G09930	4
AT1G09932	85
AT1G09935	0
AT1G09940	827
AT1G09950	91
AT1G09960	97
AT1G04753	0
AT1G09970	4150
AT1G09980	648
AT1G09995	101
AT1G10000	51
AT1G10010	0
AT1G10020	1420
AT1G10030	168
AT1G10040	13
AT1G10050	535
AT1G10060	268
AT1G10070	47
AT1G10090	1806
AT1G10095	183
AT1G10100	0
AT1G04763	0
AT1G10110	3
AT1G04767	0
AT1G10120	261
AT1G04773	0
AT1G10130	1110
AT1G10140	262
AT1G10150	0
AT1G10155	3
AT1G10160	140
AT1G10170	2113
AT1G10180	514
AT1G10190	0
AT1G10200	1935
AT1G10210	400
AT1G10220	0
AT1G10225	0
AT1G10230	146
AT1G10240	271
AT1G10250	0
AT1G10260	0
AT1G04783	0
AT1G10270	324
AT1G10280	143
AT1G10290	2539
AT1G10300	0
AT1G10310	412
AT1G10320	315
AT1G10330	32
AT1G10340	885
AT1G10350	436
AT1G10360	2136
AT1G10370	513
AT1G10380	171
AT1G10385	0
AT1G04787	0
AT1G10390	2559
AT1G10395	0
AT1G10400	0
AT1G10410	555
AT1G04793	1
AT1G10417	18
AT1G10419	0
AT1G10430	646
AT1G10440	0
AT1G10450	855
AT1G10455	0
AT1G10460	30
AT1G10470	1065
AT1G10480	0
AT1G10490	780
AT1G10500	905
AT1G10510	1267
AT1G10520	24
AT1G10522	934
AT1G04797	7
AT1G10530	3
AT1G04803	0
AT1G10538	0
AT1G10540	3
AT1G10550	19
AT1G10560	223
AT1G10570	433
AT1G10580	770
AT1G10585	25
AT1G10586	0
AT1G10588	0
AT1G10590	1530
AT1G10600	658
AT1G10610	297
AT1G10620	0
AT1G10630	934
AT1G04807	0
AT1G10640	161
AT1G10650	471
AT1G04813	0
AT1G10657	493
AT1G10660	821
AT1G10670	4166
AT1G10680	0
AT1G10682	469
AT1G10690	133
AT1G10700	651
AT1G10705	0
AT1G10710	4
AT1G10715	0
AT1G10717	0
AT1G10720	428
AT1G10730	195
AT1G10740	744
AT1G10745	0
AT1G10747	0
AT1G10750	43
AT1G04817	0
AT1G10760	29787
AT1G10770	48
AT1G10780	40
AT1G10790	14
AT1G10800	35
AT1G10810	8
AT1G10820	563
AT1G10830	627
AT1G10840	2144
AT1G10850	185
AT1G04823	0
AT1G10865	428
AT1G04827	6
AT1G10870	697
AT1G10875	0
AT1G10880	0
AT1G10890	1136
AT1G10900	2035
AT1G10910	1483
AT1G10920	799
AT1G10930	566
AT1G10940	2489
AT1G10950	2836
AT1G10960	6145
AT1G10970	155
AT1G10980	0
AT1G10990	61
AT1G11000	133
AT1G11010	0
AT1G11020	325
AT1G11030	0
AT1G11040	0
AT1G11050	0
AT1G04833	0
AT1G11055	0
AT1G11060	404
AT1G11070	76
AT1G11080	1
AT1G04837	0
AT1G11090	0
AT1G11100	33
AT1G11110	0
AT1G11112	2
AT1G11120	11
AT1G11125	12
AT1G11130	439
AT1G11145	0
AT1G11150	226
AT1G11160	30
AT1G11170	139
AT1G11175	443
AT1G11180	419
AT1G11185	8
AT1G11190	186
AT1G11200	286
AT1G11210	647
AT1G11220	24
AT1G11230	0
AT1G11240	506
AT1G11250	0
AT1G11260	19724
AT1G11270	130
AT1G11265	0
AT1G11280	819
AT1G11290	434
AT1G11300	139
AT1G11303	197
AT1G11310	6516
AT1G11320	125
AT1G11330	1007
AT1G11340	111
AT1G11350	1918
AT1G11360	727
AT1G11362	3
AT1G11370	0
AT1G11380	438
AT1G11390	353
AT1G11400	493
AT1G04847	0
AT1G11410	873
AT1G11420	34
AT1G11430	2947
AT1G11440	606
AT1G11450	7
AT1G11460	1
AT1G11470	0
AT1G11475	420
AT1G11480	1666
AT1G11482	0
AT1G11490	1
AT1G11500	2
AT1G11510	0
AT1G11520	0
AT1G11530	874
AT1G04853	0
AT1G11540	11
AT1G11545	191
AT1G11550	0
AT1G11560	0
AT1G11570	4
AT1G11572	0
AT1G11580	472
AT1G04857	0
AT1G11590	0
AT1G11591	0
AT1G11592	59
AT1G11593	0
AT1G11595	0
AT1G11600	0
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	351
AT1G11640	0
AT1G11650	5997
AT1G11655	0
AT1G11660	1101
AT1G11670	128
AT1G04863	0
AT1G11680	2149
AT1G11684	0
AT1G11690	0
AT1G04867	0
AT1G11700	100
AT1G11710	87
AT1G11720	1468
AT1G04873	0
AT1G11730	34
AT1G04877	7
AT1G11735	4
AT1G11740	4
AT1G11750	2934
AT1G04883	0
AT1G11755	211
AT1G11760	121
AT1G11765	0
AT1G11770	0
AT1G04887	0
AT1G11780	178
AT1G11785	8
AT1G11790	448
AT1G11800	226
AT1G11803	0
AT1G11806	0
AT1G11810	0
AT1G11820	675
AT1G04893	4
AT1G11840	4661
AT1G11850	55
AT1G11860	21301
AT1G11870	821
AT1G04897	0
AT1G04903	0
AT1G04907	0
AT1G11880	130
AT1G11890	836
AT1G04913	1
AT1G11900	9
AT1G04917	0
AT1G11905	207
AT1G11910	10387
AT1G11915	3
AT1G11920	0
AT1G11925	0
AT1G11930	1345
AT1G11940	144
AT1G11950	103
AT1G11960	451
AT1G11970	0
AT1G11980	0
AT1G11990	11
AT1G12000	873
AT1G12010	119
AT1G12013	0
AT1G12015	0
AT1G12020	215
AT1G12030	5
AT1G04923	0
AT1G12040	0
AT1G12050	1483
AT1G12060	69
AT1G12064	0
AT1G12070	0
AT1G12080	211
AT1G12090	31110
AT1G12100	13
AT1G12110	1189
AT1G12120	2440
AT1G12130	0
AT1G12140	1078
AT1G04927	0
AT1G12150	1
AT1G04933	1
AT1G12160	28
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G08885	0
AT1G12200	453
AT1G12210	21
AT1G12211	0
AT1G12220	1047
AT1G12230	1712
AT1G12240	5905
AT1G12244	255
AT1G12250	1580
AT1G12260	85
AT1G04937	0
AT1G12270	1416
AT1G12280	494
AT1G12290	140
AT1G12294	0
AT1G12300	144
AT1G12320	128
AT1G12310	0
AT1G04943	0
AT1G04947	0
AT1G12330	313
AT1G12340	1
AT1G12350	399
AT1G12360	1826
AT1G12370	43
AT1G12380	77
AT1G12390	146
AT1G12400	123
AT1G12410	3708
AT1G12411	0
AT1G12420	140
AT1G12430	623
AT1G12440	2363
AT1G12450	313
AT1G12460	335
AT1G12470	1471
